Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type
01/11/2024,Grant-in-aid To Arms Length Bodies,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Salix Finance Ltd,632047,893349.61,Desnz - Salix - Grant In Aid.-Grant-in-aid To Arms Length Bodies,E14 4pu,Grant
01/11/2024,Training And Development Expenditure,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Coachhub Ltd,632088,120000,Desnz - Devolved Admin-training And Development Expenditure,Ub8 1ph,Vendor
01/11/2024,Ca - Other Receivables - Unclassified,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Office Of Gas And Electricity Markets (Ofgem),628095,6684276,Desnz - Rhi Domestic Ame Payments-ca - Other Receivables - Unclassified,Sw1p 3ge,Grant
01/11/2024,Research And Development Expenditure,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Ricardo-aea Ltd,631276,50781,Desnz - Energy Technology List Research & Products Policy Support Services-research And Development Expenditure,Ox11 0qr,Vendor
01/11/2024,Grant-in-aid To Arms Length Bodies,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Salix Finance Ltd,630184,1539969.8,Desnz - Salix - Grant In Aid.-Grant-in-aid To Arms Length Bodies,E14 4pu,Grant
01/11/2024,Utilisation Of Provisions - British Energy,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Nuclear Decommissioning Authority,629649,7223630.64,Desnz - British Energy Historic Liabilities Funding-utilisation Of Provisions - British Energy,Ca24 3hw,Vendor
01/11/2024,Grant-in-aid To Arms Length Bodies,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Nuclear Decommissioning Authority,629650,316000000,Desnz - Nuclear Decommissioning Authority Grant In Aid-grant-in-aid To Arms Length Bodies,Ca24 3hu,Vendor
01/11/2024,R & D Other It Consultancy,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Triad Group Plc,632095,38587.5,Desnz - Uk Ets-r & D Other It Consultancy,Gu7 1xe,Vendor
01/11/2024,Marketing And Media,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Lane Clark & Peacock Llp,632071,41800,"Desnz - Energy Sector Modelling, Research And Evaluation (Esnm R&D)-Marketing And Media",W1u 1dq,Vendor
01/11/2024,Current Grants To Private Sector - Npish,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Dai Global Uk Ltd,632062,707147.67,Desnz - International Climate Finance (Icf)-Current Grants To Private Sector - Npish,Hp3 9td,Vendor
01/11/2024,Consultancy Expenditure,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Icf Consulting Services Ltd,632087,40800,Desnz - Business Energy Efficiency Delivery-consultancy Expenditure,Ec4r 1be,Vendor
01/11/2024,Ict Outsourcing & Maintenance/Support,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Fivium Ltd,627546,51162.86,Desnz - Energy Portal Costs-ict Outsourcing & Maintenance/Support,W1f 7ld,Vendor
01/11/2024,Outsourced Technical Support,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Cgi It Uk Ltd,630911,38634.86,Ics - Admin-outsourced Technical Support,Ec3m 3by,Vendor
01/11/2024,Grant-in-aid To Arms Length Bodies,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,The Committee On Climate Change,627486,975369,Desnz - Committee On Climate Change Grant-in-aid Payments-grant-in-aid To Arms Length Bodies,Yo1 7px,Grant
01/11/2024,R & D Current Grants To Private Sector - Npish,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Chameleon Technology (Uk) Ltd,632079,260289.66,Desnz - Net Zero Innovation - Smart-r & D Current Grants To Private Sector - Npish,Hg3 1uf,Grant
01/11/2024,R & D Outsourced Other,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,National Nuclear Laboratory Ltd,632124,186912.29,Desnz - Net Zero Innovation - Nuclear-r & D Outsourced Other,Wa3 6ae,Vendor
01/11/2024,R & D Current Grants To Private Sector - Npish,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Trelleborg Retford Ltd,632301,240882.58,Desnz - Net Zero Innovation - Renewables-r & D Current Grants To Private Sector - Npish,Dn22 7ax,Grant
01/11/2024,Outsourced Programme Management,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Aecom Ltd,632061,50424.83,Desnz - Heat Networks Zoning-outsourced Programme Management,Wc1v 6qs,Vendor
01/11/2024,Research And Development Expenditure,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Aecom Ltd,632092,153237,Desnz - Heat Networks Zoning-research And Development Expenditure,Al1 3lx,Vendor
04/11/2024,R & D Outsourced Other,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Caldera Heat Batteries Ltd,632320,437807.44,Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Outsourced Other,Po15 5tx,Grant
04/11/2024,R & D Outsourced Other,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Catagen Ltd,632391,119749.08,Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Bt3 9dt,Vendor
04/11/2024,Outsourced Programme Management,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Serco Ltd,632336,86829.3,Desnz - Dwp Warm Home Discount Delivery-outsourced Programme Management,Nn17 9gy,Vendor
04/11/2024,R & D Current Grants To Private Sector - Npish,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Guru Systems Ltd,632319,34231.23,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Se1 3er,Grant
04/11/2024,Marketing And Media,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Ipsos (Market Research) Ltd,631447,75111,Desnz - Critical Infrastructure And Capability Package - Fuel Programme-marketing And Media,E1w 1yw,Vendor
04/11/2024,Research And Development Expenditure,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Aecom Ltd,632410,96394.5,Desnz - Heat Networks Zoning-research And Development Expenditure,Wc1v 6qs,Vendor
05/11/2024,Audit Services,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Fti Consulting Ltd,632372,316141.34,Desnz - Energy Price Guarantee - Domestic-audit Services,Ec1a 4hd,Vendor
05/11/2024,Ca - Other Receivables - Unclassified,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Office Of Gas And Electricity Markets (Ofgem),632112,116258482,Desnz - Rhi Non-domestic Ame Payments-ca - Other Receivables - Unclassified,Sw1p 3ge,Grant
05/11/2024,Programme Monitoring And Evaluation,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Iff Research Ltd,630933,112416.28,Desnz - Hug 2-programme Monitoring And Evaluation,Ec3r 6hd,Vendor
05/11/2024,Other Professional Services,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Baringa Partners Llp,632606,109890,Desnz - Reform Of Energy System Operations-other Professional Services,Sw1e 6aj,Vendor
05/11/2024,Technical Advice / Services & Support,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Noise Consultants Ltd,632672,36248.4,Desnz - Net Zero Costs - Admin-technical Advice / Services & Support,Wa1 2ba,Vendor
05/11/2024,R & D Outsourced Other,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Rsm Uk Consulting Llp,631275,25133.96,Desnz - Climate Science Mitigation-r & D Outsourced Other,Ec4a 4ab,Vendor
05/11/2024,Ict Outsourcing & Maintenance/Support,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Phoenix Software Ltd,630865,116106.18,Desnz - Devolved Admin-ict Outsourcing & Maintenance/Support,Yo42 1ns,Vendor
05/11/2024,Other Technical Professional Services,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Baringa Partners Llp,632631,25740,Desnz - Net Zero Costs - Admin-other Technical Professional Services,Sw1e 6aj,Vendor
05/11/2024,R & D Outsourced Other,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Ore Catapult Development Services Ltd T/A Odsl,629814,1190749,Desnz - Net Zero Innovation - Renewables-r & D Outsourced Other,Ne24 1lz,Grant
05/11/2024,R & D Outsourced Other,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Energy Systems Catapult Services Ltd,632922,637300,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,B4 6bs,Vendor
05/11/2024,Consultancy Expenditure,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Ove Arup And Partners Ltd,632605,238687.13,Desnz - Hydrogen And Industrial Energy Business Models-consultancy Expenditure,Ne1 3pl,Vendor
06/11/2024,Advertising,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,M&C Saatchi (Uk) Ltd,633292,55760,Desnz - Boiler Upgrade Scheme (Programme)-Advertising,W1f 9ee,Vendor
06/11/2024,R & D Current Grants To Private Sector - Npish,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Immaterial Ltd,628643,51964,Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Current Grants To Private Sector - Npish,Cb4 0fw,Vendor
06/11/2024,R & D Current Grants To Private Sector - Npish,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,University Of Warwick,628747,27759.71,Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Current Grants To Private Sector - Npish,Cv4 8uw,Vendor
06/11/2024,R & D Current Grants To Private Sector - Npish,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Immaterial Ltd,633022,58808.05,Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Current Grants To Private Sector - Npish,Cb4 0fw,Vendor
06/11/2024,Consultancy Expenditure,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Linklaters Llp,633062,40436.5,Desnz - New Nuclear Sizewell C (Net Zero)-Consultancy Expenditure,Ec2y 8hq,Vendor
06/11/2024,Utilisation Of Provisions - Social Assistance Benefits - Concessionary,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Homefire Group Ltd,632964,379661.01,"Desnz - Concessionary Fuel Scheme Costs (Includes Supply, Distribution & Contract Management And Cil Payments)-Utilisation Of Provisions - Social Assistance Benefits - Concessionary",S21 1tz,Vendor
06/11/2024,Administration Of Grants And Awards,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Office Of Gas And Electricity Markets (Ofgem),633068,69601.67,Desnz - Dwp Warm Home Discount Delivery-administration Of Grants And Awards,E14 4pu,Grant
06/11/2024,Administration Of Grants And Awards,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Office Of Gas And Electricity Markets (Ofgem),633068,91220.49,Desnz - Ofgem Overheads-administration Of Grants And Awards,E14 4pu,Grant
06/11/2024,Administration Of Grants And Awards,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Office Of Gas And Electricity Markets (Ofgem),633068,443990.52,Desnz - Re:Fit Programme - Local Partnership-administration Of Grants And Awards,E14 4pu,Grant
06/11/2024,Administration Of Grants And Awards,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Office Of Gas And Electricity Markets (Ofgem),633068,496803.49,Desnz - Gb Insulation Scheme-administration Of Grants And Awards,E14 4pu,Grant
06/11/2024,Administration Of Grants And Awards,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Office Of Gas And Electricity Markets (Ofgem),633068,573650.26,Desnz - Rhi Domestic Costs-administration Of Grants And Awards,E14 4pu,Grant
06/11/2024,Administration Of Grants And Awards,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Office Of Gas And Electricity Markets (Ofgem),633068,723876.67,Desnz - Eco Brokerage-administration Of Grants And Awards,E14 4pu,Grant
06/11/2024,Administration Of Grants And Awards,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Office Of Gas And Electricity Markets (Ofgem),633068,1134067.08,Desnz - Rhi Non-domestic Costs-administration Of Grants And Awards,E14 4pu,Grant
06/11/2024,R & D Current Grants To Private Sector - Npish,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,National Nuclear Laboratory Ltd,629338,200000,Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,Wa3 6ae,Vendor
06/11/2024,R & D Current Grants To Private Sector - Npish,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Passiv Uk Ltd,632070,119971.25,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Rg14 2pz,Grant
06/11/2024,R & D Outsourced Other,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Rheenergise Ltd,632981,683667.53,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,Nw5 1lp,Grant
06/11/2024,R & D Outsourced Other,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Rheenergise Ltd,632985,470186.72,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,Nw5 1lp,Grant
06/11/2024,R & D Outsourced Other,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,National Nuclear Laboratory Ltd,633309,147979.62,Desnz - Net Zero Innovation - Nuclear-r & D Outsourced Other,Wa3 6ae,Vendor
06/11/2024,R & D Outsourced Other,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Rheenergise Ltd,633314,102000,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,Nw5 1lp,Grant
06/11/2024,R & D Current Grants To Private Sector - Npish,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Hoare Lea Llp,633315,27921.05,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Bs32 4ub,Vendor
07/11/2024,R & D Current Grants To Private Sector - Npish,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Energy Systems Catapult Ltd,633460,44960.76,Desnz - International Science And Innovation-r & D Current Grants To Private Sector - Npish,B4 6bs,Vendor
07/11/2024,R & D Outsourced Other,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,The Biorenewables Development Centre Ltd,633350,137120.59,Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Yo19 5sn,Vendor
07/11/2024,Current Grants To Private Sector - Npish,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Ryze Power Ltd,633457,246085.05,Desnz - Net Zero Costs - Admin-current Grants To Private Sector - Npish,Ox1 2rp,Grant
07/11/2024,R & D Current Grants To Private Sector - Npish,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Net-zero Geosystems Ltd,633464,32775.48,Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Current Grants To Private Sector - Npish,Se26 6ut,Vendor
07/11/2024,R & D Outsourced Other,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,New Energy Farms Eu Ltd,633465,148854.54,Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Sn8 1ne,Vendor
07/11/2024,R & D Outsourced Other,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Ft Pipeline Systems Ltd,633481,134268.43,Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Outsourced Other,Ws13 7sy,Vendor
07/11/2024,R & D Outsourced Other,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,British Ceramic Confederation Ltd,633484,330834.42,Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Outsourced Other,St1 5be,Vendor
07/11/2024,R & D Outsourced Other,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Aecom Ltd,633526,25803.91,Desnz - Delivery Of Beis Energy Innovation-r & D Outsourced Other,Wc1v 6qs,Vendor
07/11/2024,R & D Outsourced Other,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,The University Of Manchester,633541,979687.4,Desnz - Net Zero Innovation - Hydrogen-r & D Outsourced Other,M13 9pl,Vendor
07/11/2024,Capital Grants To Local Government,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Bristol City Council,633038,302564,Desnz - Hug 2-capital Grants To Local Government,Bs1 9ne,Wga Only
07/11/2024,Capital Grants To Local Government,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Cambridge City Council,633039,473438.37,Desnz - Hug 2-capital Grants To Local Government,Cb2 3qj,Grant
07/11/2024,Capital Grants To Local Government,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Cornwall And Isles Of Scilly Lep,633040,555154.92,Desnz - Hug 2-capital Grants To Local Government,Tr1 3ay,Grant
07/11/2024,Capital Grants To Local Government,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Dartford Borough Council,633041,50000,Desnz - Hug 2-capital Grants To Local Government,Da1 1dr,Grant
07/11/2024,Capital Grants To Local Government,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Great Yarmouth Borough Council,633042,368631.92,Desnz - Hug 2-capital Grants To Local Government,Nr30 2qf,Grant
07/11/2024,Capital Grants To Local Government,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Liverpool City Region Combined Authority,633044,64719.94,Desnz - Hug 2-capital Grants To Local Government,L3 1bp,Vendor
07/11/2024,Capital Grants To Local Government,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Newcastle City Council,633045,58610.5,Desnz - Hug 2-capital Grants To Local Government,Ne1 8qn,Wga Only
07/11/2024,Capital Grants To Local Government,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,North Yorkshire County Council,633046,209753.06,Desnz - Hug 2-capital Grants To Local Government,Dl7 8ah,Wga Only
07/11/2024,Capital Grants To Local Government,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Oxfordshire County Council,633047,83651.5,Desnz - Hug 2-capital Grants To Local Government,Ox1 1nd,Wga Only
07/11/2024,Capital Grants To Local Government,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Basildon Borough Council,633048,273876.43,Desnz - Hug 2-capital Grants To Local Government,Ss14 1dl,Grant
07/11/2024,Capital Grants To Local Government,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Cheshire East Borough Council,633049,206641.42,Desnz - Hug 2-capital Grants To Local Government,Cw11 1hz,Wga Only
07/11/2024,Capital Grants To Local Government,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,City Of York Council,633050,194153.62,Desnz - Hug 2-capital Grants To Local Government,Yo1 6ga,Grant
07/11/2024,Capital Grants To Local Government,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Dorset Council,633051,522344.75,Desnz - Hug 2-capital Grants To Local Government,Dt1 1xj,Vendor
07/11/2024,Capital Grants To Local Government,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Lewes District Council,633052,176896.59,Desnz - Hug 2-capital Grants To Local Government,Bn21 4ug,Grant
07/11/2024,Capital Grants To Local Government,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Northumberland County Council,633053,779464.36,Desnz - Hug 2-capital Grants To Local Government,Ne61 2ef,Grant
07/11/2024,Capital Grants To Local Government,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Shropshire Council,633054,1136316,Desnz - Hug 2-capital Grants To Local Government,Sy2 6nd,Wga Only
07/11/2024,Capital Grants To Local Government,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Surrey County Council,633055,136369.57,Desnz - Hug 2-capital Grants To Local Government,Rh1 1yb,Vendor
07/11/2024,Capital Grants To Local Government,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Broadland District Council,633056,205372.5,Desnz - Hug 2-capital Grants To Local Government,Nr7 0du,Grant
07/11/2024,Capital Grants To Local Government,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Nottingham City Council,633057,500000,Desnz - Hug 2-capital Grants To Local Government,Ng2 3ah,Wga Only
07/11/2024,Finance & Accounting Advice,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Deloitte Llp,633537,621690,Desnz - Great British Nuclear-finance & Accounting Advice,Ec4a 3hq,Vendor
07/11/2024,Finance & Accounting Advice,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Deloitte Llp,633538,1354726.93,Desnz - Great British Nuclear-finance & Accounting Advice,Ec4a 3hq,Vendor
07/11/2024,Current Grants To Private Sector - Npish,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Global Underwater Hub Ltd,633407,244980.41,Desnz - Global Underwater Hub-current Grants To Private Sector - Npish,Ab32 6fe,Vendor
07/11/2024,Misc. Non Procurement Spend,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Cabinet Office,633037,258280.5,Desnz - Desnz Corporate Services Admin-misc. Non Procurement Spend,Np10 8fz,Wga Only
07/11/2024,Security Clearance Costs,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Cabinet Office,633059,197584.8,Ics - Desnz Cs Admin-security Clearance Costs,Np10 8fz,Wga Only
07/11/2024,Legal Services And Advice Agency,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Linklaters Llp,633520,756587.24,Desnz - New Nuclear Sizewell C (Net Zero)-Legal Services And Advice Agency,Ec2y 8hq,Vendor
07/11/2024,Additions  - Cost - Information Technology,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Uni Systems S.M.S.A,630899,228104.72,Desnz - Chp Quality Assurance Programme-additions  - Cost - Information Technology,Gr 17671,Vendor
07/11/2024,Additions  - Cost - Information Technology,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Uni Systems S.M.S.A,630900,182648.69,Desnz - Chp Quality Assurance Programme-additions  - Cost - Information Technology,Gr 17671,Vendor
07/11/2024,R & D Other Professional Services,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Network Research Belgium (Nrb),631309,300650.04,Desnz - Energy Savings Opportunity Scheme-r & D Other Professional Services,4040,Vendor
07/11/2024,Grant-in-aid To Arms Length Bodies,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Coal Authority,632396,7000000,Desnz - Payment Of Grant In Aid To The Coal Authority-grant-in-aid To Arms Length Bodies,Ng18 4rg,Vendor
07/11/2024,Ca - Beis Coal Health Gbs Account,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Beis Coal Health,633410,350000,Desnz - Liabilities To Ex-british Coal Employees And Other Liabilities Transferred From British Coal-ca - Beis Coal Health Gbs Account,Sw1h 0et,Vendor
07/11/2024,Administration Of Grants And Awards,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Office Of Gas And Electricity Markets (Ofgem),633540,69936.55,Desnz - Dwp Warm Home Discount Delivery-administration Of Grants And Awards,E14 4pu,Grant
07/11/2024,Administration Of Grants And Awards,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Office Of Gas And Electricity Markets (Ofgem),633540,85820.41,Desnz - Ofgem Overheads-administration Of Grants And Awards,E14 4pu,Grant
07/11/2024,Administration Of Grants And Awards,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Office Of Gas And Electricity Markets (Ofgem),633540,364312.37,Desnz - Re:Fit Programme - Local Partnership-administration Of Grants And Awards,E14 4pu,Grant
07/11/2024,Administration Of Grants And Awards,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Office Of Gas And Electricity Markets (Ofgem),633540,490912.41,Desnz - Rhi Domestic Costs-administration Of Grants And Awards,E14 4pu,Grant
07/11/2024,Administration Of Grants And Awards,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Office Of Gas And Electricity Markets (Ofgem),633540,512269.31,Desnz - Gb Insulation Scheme-administration Of Grants And Awards,E14 4pu,Grant
07/11/2024,Administration Of Grants And Awards,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Office Of Gas And Electricity Markets (Ofgem),633540,663542.29,Desnz - Eco Brokerage-administration Of Grants And Awards,E14 4pu,Grant
07/11/2024,Administration Of Grants And Awards,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Office Of Gas And Electricity Markets (Ofgem),633540,1098094.1,Desnz - Rhi Non-domestic Costs-administration Of Grants And Awards,E14 4pu,Grant
07/11/2024,Other Goods/Services,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Calder Conferences Ltd,632394,36782.4,Desnz - Climate Science International-other Goods/Services,Ls16 6rf,Vendor
07/11/2024,R & D Current Grants To Private Sector - Npish,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Forest Research,633483,366929.7,Desnz - Greenhouse Gas Emissions Inventory-r & D Current Grants To Private Sector - Npish,Gu10 4lh,Grant
07/11/2024,Outsourced Programme Management,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Nec Software Solutions Uk Ltd,633472,419462.11,Desnz - Green Deal & Prs It Delivery-outsourced Programme Management,Hp2 7dx,Vendor
07/11/2024,Ict Outsourcing & Maintenance/Support,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,North Sea Transition Authority,633519,105835.04,Desnz - Energy Portal Costs-ict Outsourcing & Maintenance/Support,Sw1p 3bt,Wga Only
07/11/2024,Other It Consultancy,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Visionist Ltd,633451,397647.6,Ics - Admin-other It Consultancy,Bh24 3fg,Vendor
07/11/2024,Other It Consultancy,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Visionist Ltd,633453,131323.2,Ics - Admin-other It Consultancy,Bh24 3fg,Vendor
07/11/2024,R & D Outsourced Other,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Greensync Pty Ltd,631799,138961.37,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,3000,Vendor
07/11/2024,R & D Outsourced Other,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Ove Arup And Partners Ltd,633486,321400,Desnz - Net Zero Innovation - Nuclear-r & D Outsourced Other,Ne1 3pl,Vendor
07/11/2024,Legal Costs,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Burges Salmon Llp,633367,32810.85,Desnz - Heat Networks Zoning-legal Costs,Bs2 0zx,Vendor
07/11/2024,Legal Costs,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Burges Salmon Llp,633368,30901.05,Desnz - Heat Networks Zoning-legal Costs,Bs2 0zx,Vendor
07/11/2024,Capital Grants To Private Sector - Companies,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Sse Heat Networks Ltd,633409,100450,Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Private Sector - Companies,Rg1 3jh,Grant
08/11/2024,It Software Licences And Software Maintenance,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Cabinet Office,632111,28000,Ics - Desnz Cs Admin-it Software Licences And Software Maintenance,Np10 8fz,Wga Only
08/11/2024,It Software Licences And Software Maintenance,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Cabinet Office,632111,28000,Ics - Dsit Cs Admin-it Software Licences And Software Maintenance,Np10 8fz,Wga Only
08/11/2024,R & D Current Grants To Private Sector - Npish,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Build Test Solutions Ltd,627571,30927.56,Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,Le17 4hb,Vendor
08/11/2024,R & D Current Grants To Private Sector - Npish,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Deep Isolation Emea Ltd,633741,27422,Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,Wc2n 4jf,Grant
08/11/2024,R & D Current Grants To Private Sector - Npish,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Deep Isolation Emea Ltd,633742,86840,Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,Wc2n 4jf,Grant
08/11/2024,Capital Grants To Local Government,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Leeds City Council,633043,145547.53,Desnz - Hug 2-capital Grants To Local Government,Ls1 1ur,Grant
08/11/2024,Consultancy Expenditure,Desnz - Energy Markets & Supply - Desnz - Strategy Directorate,Barclays Bank Plc,633825,150000,Desnz - New Nuclear Sizewell C (Net Zero)-Consultancy Expenditure,E14 5hp,Vendor
