Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type
21/10/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Epping Forest District Council,628761,71331.3,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Cm16 4bz,Grant
21/10/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Flagship Housing Group,628762,255414,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Nr1 1pd,Grant
21/10/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Greensquareaccord Ltd,628763,938216,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,B70 6qg,Grant
21/10/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Hinckley And Bosworth Borough Council,628764,103791.67,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Le10 0fr,Grant
21/10/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Kingston Upon Hull City Council,628765,303000,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Hu1 2ab,Wga Only
21/10/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,London Borough Of Islington,628766,118412.75,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,N7 7ep,Grant
21/10/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,London And Quadrant Housing Trust,628767,485130,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,E15 4ph,Grant
21/10/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Lincolnshire Housing Partnership Ltd,628768,466374.27,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Dn31 2lj,Grant
21/10/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,London Borough Of Barnet,628769,263560,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Nw9 4ew,Grant
21/10/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,London Borough Of Hackney,628770,80000,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,E8 1ea,Vendor
21/10/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Longhurst Group Ltd,628771,315512.04,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Nn10 6bs,Grant
21/10/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Medway Council,628772,114718.54,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Me4 4tr,Wga Only
21/10/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Metropolitan Housing Trust Ltd,628773,2379938.07,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,N14 6pw,Grant
21/10/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Sovereign Network Homes Ltd,628774,700000,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Ha9 0hp,Vendor
21/10/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,North East Derbyshire District Council,628775,358672.69,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,S42 6ng,Grant
21/10/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Nottingham City Council,628776,4800000,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Ng2 3ng,Wga Only
21/10/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Peabody Trust,628777,1299006.41,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Se1 7jb,Grant
21/10/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Cheshire Peaks And Plains Housing Trust Ltd,628778,133985.83,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Sk11 6qj,Grant
21/10/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Raven Housing Trust Ltd,628779,50000,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Rh1 1ss,Grant
21/10/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Royal Borough Of Kensington & Chelsea,628780,227500,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,W8 7nx,Vendor
21/10/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Royal Borough Of Kensington & Chelsea,628781,335881.06,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,W8 7nx,Vendor
21/10/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Royal Borough Of Greenwich,628782,211881.99,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Se18 6hq,Grant
21/10/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Rugby Borough Council,628783,66065.29,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Cv21 2rr,Grant
21/10/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Sanctuary Housing Association,628784,3847411.41,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Wr1 3zq,Grant
21/10/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Settle Group,628785,1260000,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Sg6 1ha,Grant
21/10/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,South Cambridgeshire District Council,628786,79333.33,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Cb23 6ea,Wga Only
21/10/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,South Holland District Council,628787,179800,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Pe11 2xq,Grant
21/10/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Southern Housing Group Ltd,628788,78768.62,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Me9 8gu,Grant
21/10/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Southern Housing Group Ltd,628789,49650.48,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Me9 8gu,Grant
21/10/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Stevenage Borough Council,628790,292536.73,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Sg1 1hn,Grant
21/10/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Stonewater Ltd,628791,818880.71,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Le6 8ep,Grant
21/10/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Stroud District Council,628792,282187.77,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Gl5 4ub,Vendor
21/10/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Swindon Borough Council,628793,103945.44,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Sn2 2ey,Wga Only
21/10/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Tees Valley Combined Authority,628794,1205393.48,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Dl2 1lu,Grant
21/10/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Thanet District Council,628795,242536.25,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Ct9 1xz,Grant
21/10/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Folkestone And Hythe District Council,628796,25000,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Ct20 2qy,Grant
21/10/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,The Riverside Group Ltd,628797,820156.52,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,L24 8rf,Grant
21/10/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Three Rivers District Council,628798,309052.22,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Wd3 1rl,Grant
21/10/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Together Housing Association,628799,473000,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Hx1 2eb,Grant
21/10/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,West Of England Combined Authority,628801,1401422.6,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Bs1 6qh,Grant
21/10/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,West Of England Combined Authority,628802,310660.18,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Bs1 6al,Grant
21/10/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,West Yorkshire Combined Authority,628803,566131.44,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Ls1 2de,Wga Only
21/10/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Westminster City Council,628804,520000,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Sw1e 6qp,Wga Only
21/10/2024,It Management And Change - Application Support Services,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Protection Directorate",Cgi It Uk Ltd,627809,37925.55,Desnz - Rrems Business As Usual-it Management And Change - Application Support Services,Ec3m 3by,Vendor
21/10/2024,Audit Services,Desnz - Energy Markets & Supply - Desnz - Energy Affordability & Consumers,Kpmg Llp,628997,359705.98,Desnz - Energy Price Guarantee - Domestic-audit Services,Wd17 1de,Vendor
21/10/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Build Solar Ltd,629072,29038,Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,Tr1 2dp,Grant
21/10/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Open Climate Fix Ltd,629077,66447.54,Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,Se15 4by,Grant
21/10/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Rfc Power Ltd,629078,97037.73,Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,Hg1 2pw,Vendor
21/10/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Advanced Infrastructure Technology Ltd,629079,87033,Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,Cb2 1gg,Vendor
21/10/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Lapwing Energy Ltd,628998,119455.35,Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Dn10 5bz,Vendor
21/10/2024,R & D Research And Development Expenditure,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Carbon Trust Advisory Ltd,629049,248737.24,Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Research And Development Expenditure,Se1 9nt,Vendor
21/10/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Black Bull Biochar Ltd,629068,50002.93,Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Se1 3le,Vendor
21/10/2024,R & D Research And Development Expenditure,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Carbon Trust Advisory Ltd,629080,31728.76,Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Research And Development Expenditure,Se1 9ax,Vendor
21/10/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Sizewell C Ltd,629311,52308.69,Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Rh10 1qq,Vendor
21/10/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Immaterial Ltd,629317,405176.38,Desnz - Net Zero Innovation - Hydrogen-r & D Outsourced Other,Cb4 0fw,Vendor
21/10/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Rickerby Estates Ltd,629329,165874,Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Ca2 4au,Vendor
21/10/2024,Technical Advice / Services & Support,Desnz - Energy Infrastructure - Desnz - Renewable Electricity Directorate,Guidehouse Europe Ltd,628583,123010,Desnz - Net Zero Costs - Admin-technical Advice / Services & Support,Ec2r 7hj,Vendor
21/10/2024,R & D Technical Advice/Services And Support,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Mott Macdonald Ltd,629063,51475.67,Desnz - Hydrogen Heating - Cdel Expenditure-r & D Technical Advice/Services And Support,Cr0 2ee,Vendor
21/10/2024,Uksbs - Service Costs,Ics - Integrated Corporate Services - Ics - Digital,Uk Shared Business Services Ltd,628550,467289,Ics - Desnz Cs Admin-uksbs - Service Costs,Sn2 1ff,Vendor
21/10/2024,Technical Advice / Services & Support,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Res Q Ltd,629304,40063.57,Desnz - Consumer Advice & Information (Cai)-Technical Advice / Services & Support,Hu1 3jz,Grant
21/10/2024,Ncl - Accruals - Oda Promissory Notes,"Desnz - Net Zero, Nuclear & International - Desnz - Inz: Climate Finance & Strategy",Bank Of England,628182,1600000,Desnz - International Climate Finance (Icf)-Ncl - Accruals - Oda Promissory Notes,Ec2r 8ah,Vendor
21/10/2024,Current Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,West Midlands Combined Authority,628990,660489.65,Desnz - Business Energy Efficiency Delivery-current Grants To Local Government,B19 3sd,Grant
21/10/2024,Outsourced Technical Support,Ics - Integrated Corporate Services - Ics - Digital,Cgi It Uk Ltd,621156,38552.6,Ics - Admin-outsourced Technical Support,Ec3m 3by,Vendor
21/10/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Edge Testing Solutions Ltd,629002,61715.28,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,G1 2pf,Vendor
21/10/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Synchrostor Ltd,629017,1491070.55,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,Eh20 9th,Grant
21/10/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Landis And Gyr Ltd,629021,57306.05,Desnz - Net Zero Innovation - Smart-r & D Current Grants To Private Sector - Npish,M22 5xb,Grant
21/10/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Hildebrand Technology Ltd,629022,92275.2,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,W1s 2yz,Vendor
21/10/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Edge Testing Solutions Ltd,629060,139778.08,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,G1 2pf,Vendor
21/10/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Fornax Energy Ltd,629069,27939,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Ec1v 2nx,Grant
21/10/2024,Other Professional Services,Desnz - Energy Infrastructure - Desnz - Hydrogen And Industrial Carbon Capture,Ashurst Llp,629065,196033.45,Desnz - Hydrogen And Industrial Energy Business Models-other Professional Services,E1 6pw,Vendor
22/10/2024,Other Technical Professional Services,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Protection Directorate",Nuclear Decommissioning Authority,629366,28095.6,Desnz - National Focal Point:-Other Technical Professional Services,Ca24 3hw,Vendor
22/10/2024,Other Goods/Services,"Desnz - Net Zero, Nuclear & International - Desnz - Inz: Climate Finance & Strategy",3keel Group Ltd,629361,29700,Desnz - Inz - Care Fund-other Goods/Services,Ox29 8ln,Vendor
22/10/2024,Other Technical Professional Services,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Smart Metering Implementation Programme,Gemserv Limited,629392,32640,Desnz - Roll-out Of Smart Meters-other Technical Professional Services,Ec3v 0as,Vendor
22/10/2024,Other Professional Services,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Protection Directorate",National Nuclear Laboratory Ltd,628711,116553,Desnz - Aukus-other Professional Services,Wa3 6ae,Vendor
22/10/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Ai Build Ltd,627490,82307.56,Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Current Grants To Private Sector - Npish,E10 7qp,Grant
22/10/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Glass Futures Ltd,629328,135082.91,Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Outsourced Other,S35 2py,Vendor
22/10/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Deep Branch Biotechnology Ltd,629354,134600.45,Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Current Grants To Private Sector - Npish,Se19 3hf,Grant
22/10/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Ingenza Ltd,629355,39075.41,Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Current Grants To Private Sector - Npish,Eh25 9rg,Grant
22/10/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Catagen Ltd,629631,656264.37,Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Outsourced Other,Bt3 9dt,Vendor
22/10/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Compact Syngas Solutions Ltd,629654,55360.93,Desnz - Net Zero Innovation - Bioenergy And Vc-r & D Outsourced Other,Ch5 2qe,Vendor
22/10/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Imperial College London,629674,49026.4,Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Current Grants To Private Sector - Npish,Sw7 2az,Wga Only
22/10/2024,Technical Advice / Services & Support,"Desnz - Net Zero, Nuclear & International - Desnz - New Nuclear Strategy And Fusion Energy And Advanced Nuclear Technologies",Ove Arup And Partners Ltd,627923,557444.63,Desnz - Great British Nuclear-technical Advice / Services & Support,Ne1 3pl,Vendor
22/10/2024,Grant-in-aid To Arms Length Bodies,Desnz - Energy Infrastructure - Desnz - Renewable Electricity Directorate,Low Carbon Contracts Company Ltd,629345,63164.04,Desnz - Low Carbon Contracts Company Non Budget-grant-in-aid To Arms Length Bodies,E14 4pu,Vendor
22/10/2024,Nca - Additions - Shares And Equities - Central Government,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Projects Delivery Directorate",Nnb Holding Company (Szc) Ltd,623872,160000000,Desnz - Sizewell C Financing-nca - Additions - Shares And Equities - Central Government,W1t 4ez,Vendor
22/10/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Kpmg Llp,629630,611462.14,Desnz - Greenhouse Gas Emissions Inventory-r & D Current Grants To Private Sector - Npish,Wd17 1de,Vendor
22/10/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Mott Macdonald Ltd,629658,28683.76,Desnz - Greenhouse Gas Emissions Inventory-r & D Outsourced Other,Cr0 2ee,Vendor
22/10/2024,Ncl - Accruals - Oda Promissory Notes,"Desnz - Net Zero, Nuclear & International - Desnz - Inz: Climate Finance & Strategy",Bank Of England,628586,1100000,Desnz - International Climate Finance (Icf)-Ncl - Accruals - Oda Promissory Notes,Ec2r 8ah,Vendor
22/10/2024,Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Inz: Climate Finance & Strategy",University Of Exeter,629665,49496,Desnz - International Climate Finance (Icf)-Current Grants To Private Sector - Npish,Ex4 4qj,Grant
22/10/2024,Subsidies To The Private Sector - Companies,Desnz - Energy Markets & Supply - Desnz - Energy Affordability & Consumers,Elexon Ltd,629422,4552998.74,Desnz - Energy Bill Discount Scheme Ame-subsidies To The Private Sector - Companies,Nw1 3aw,Vendor
22/10/2024,Subsidies To The Private Sector - Companies,Desnz - Energy Markets & Supply - Desnz - Energy Affordability & Consumers,Xoserve Ltd,629423,1994846.05,Desnz - Energy Bill Discount Scheme Ame-subsidies To The Private Sector - Companies,B91 3dl,Grant
22/10/2024,Central Telecommunications Services,Ics - Integrated Corporate Services - Ics - Digital,Telefonica Uk Ltd,625056,49301.48,Ics - Admin-central Telecommunications Services,Rg2 6uu,Vendor
22/10/2024,Purchase Of Intangible Software,Ics - Integrated Corporate Services - Ics - Digital,Amazon Web Services Emea Sarl,626212,81657.41,Ics - Admin-purchase Of Intangible Software,Ec2a 2fa,Vendor
22/10/2024,Purchase Of Intangible Software,Ics - Integrated Corporate Services - Ics - Digital,Amazon Web Services Emea Sarl,629047,32612.97,Ics - Admin-purchase Of Intangible Software,Ec2a 2fa,Vendor
22/10/2024,Other It Consultancy,Ics - Integrated Corporate Services - Ics - Digital,Visionist Ltd,628660,184216.69,Ics - Admin-other It Consultancy,Bh24 3fg,Vendor
22/10/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Living Places Earth Ltd,629327,70658.56,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Tn11 8jh,Vendor
22/10/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",National Nuclear Laboratory Ltd,629337,269593.63,Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,Wa3 6ae,Vendor
22/10/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Ove Arup And Partners Ltd,629342,101400,Desnz - Heat Networks Zoning-research And Development Expenditure,W1t 4bq,Vendor
23/10/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Space Solar Engineering,629802,31859.35,Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,Ox11 0qr,Grant
23/10/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Edf Energy Nuclear Generation Ltd,628615,222730.8,Desnz - Net Zero Innovation - Hydrogen-r & D Current Grants To Private Sector - Npish,Gl4 3rs,Vendor
23/10/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Supercritical Solutions Ltd,629768,349923.72,Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Outsourced Other,W5 1hs,Vendor
23/10/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Deep Branch Biotechnology Ltd,629809,224006.26,Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Current Grants To Private Sector - Npish,Se19 3hf,Grant
23/10/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Kellogg Company Of Great Britain Ltd,629811,588613.36,Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Outsourced Other,M50 2hf,Grant
23/10/2024,Finance & Accounting Advice,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Projects Delivery Directorate",Pricewaterhousecoopers Llp,629758,123156.94,Desnz - New Nuclear Sizewell C (Net Zero)-Finance & Accounting Advice,Wc2n 6rh,Vendor
23/10/2024,Current Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Tees Valley Combined Authority,627900,441365.97,Desnz - Consumer Advice & Information (Cai)-Current Grants To Local Government,Ts17 6qy,Grant
23/10/2024,R & D Economic Consultancy And Research,Desnz - Energy Markets & Supply - Desnz - Analysis Directorate,Building Research Establishment (Bre),629763,60621,Desnz - Energy Statistics And Data-r & D Economic Consultancy And Research,Wd25 9xx,Vendor
23/10/2024,Purchase Of Intangible Software,Ics - Integrated Corporate Services - Ics - Human Resources,The Information Lab Ltd,628514,64818,Ics - Desnz Cs Admin-purchase Of Intangible Software,Wc1e 7eb,Vendor
23/10/2024,Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Inz: Climate Finance & Strategy",Pricewaterhousecoopers Llp,629728,620818.76,Desnz - International Climate Finance (Icf)-Current Grants To Private Sector - Npish,Se1 2rd,Vendor
