Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type
10/07/2024,Outsourced Programme Management,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Ove Arup And Partners Ltd,608503,"£137,647.65",Desnz - Heat Networks Policy Support And Delivery-outsourced Programme Management,W1t 4bq,Vendor
11/07/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Ove Arup And Partners Ltd,608803,"£69,468.00",Desnz - Heat Networks Zoning-research And Development Expenditure,W1t 4bq,Vendor
11/07/2024,It Services,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Tpximpact Ltd,608844,"£42,394.39",Desnz - Heat Networks Zoning-it Services,E1 1ew,Vendor
11/07/2024,R & D It Services,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Tpximpact Ltd,608844,"£80,159.86",Desnz - Heat Networks Zoning-r & D It Services,E1 1ew,Vendor
11/07/2024,Administration Of Grants And Awards,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Triple Point Investment Management Llp,608845,"£253,434.42",Desnz - Green Heat Networks Fund (Ghnf)-Administration Of Grants And Awards,Ec4n 7af,Vendor
16/07/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,City Of London,609663,"£466,033.32",Desnz - Heat Networks Efficiency Scheme (Hnes)-Capital Grants To Private Sector - Companies,Ec2p 2ej,Vendor
16/07/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Bristol Heat Networks Ltd,609680,"£122,721.42",Desnz - Heat Networks Efficiency Scheme (Hnes)-Capital Grants To Private Sector - Companies,Ec3a 8be,Grant
22/07/2024,Administration Of Grants And Awards,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Gemserv Limited,610132,"£109,231.85",Desnz - Heat Networks Efficiency Scheme (Hnes)-Administration Of Grants And Awards,Ec3v 0as,Vendor
23/07/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Frazer-nash Consultancy Ltd,610364,"£42,923.13",Desnz - Biomethane Programme Expenditure-research And Development Expenditure,Kt22 7nl,Vendor
24/07/2024,Administration Of Grants And Awards,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Gemserv Limited,611298,"£48,257.71",Desnz - Heat Networks Efficiency Scheme (Hnes)-Administration Of Grants And Awards,Ec3v 0as,Vendor
25/07/2024,Outsourced Programme Management,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Aecom Ltd,611411,"£90,000.00",Desnz - Heat Networks Zoning-outsourced Programme Management,Al1 3lx,Vendor
29/07/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Bradford Energy Ltd,612162,"£740,443.04",Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Private Sector - Companies,Nw6 3jl,Grant
29/07/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Metropolitan Housing Trust Ltd,612163,"£2,079,332.92",Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Private Sector - Companies,N14 6pw,Grant
30/07/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Lancaster University,612179,"£85,655.97",Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Private Sector - Companies,La1 4yw,Vendor
30/07/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Greenwich Peninsula Esco Ltd,612181,"£60,896.00",Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Private Sector - Companies,Se10 0er,Vendor
30/07/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Milton Keynes Energy Ltd,612188,"£44,752.78",Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Private Sector - Companies,Ls1 5ab,Grant
31/07/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Exeter Energy Ltd,612520,"£136,127.89",Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Private Sector - Companies,Ls1 5ab,Grant
