Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type
07/03/2024,Outsourced Technical Support,Ics - Integrated Corporate Services - Ics - Digital,Visionist Ltd,576561,276243,Ics - Admin-outsourced Technical Support,Bh24 3fg,Vendor
07/03/2024,Outsourced Technical Support,Ics - Integrated Corporate Services - Ics - Digital,Visionist Ltd,576562,109436,Ics - Admin-outsourced Technical Support,Bh24 3fg,Vendor
07/03/2024,Outsourced Technical Support,Ics - Integrated Corporate Services - Ics - Digital,Visionist Ltd,576563,331373,Ics - Admin-outsourced Technical Support,Bh24 3fg,Vendor
04/03/2024,Grant-in-aid To Arms Length Bodies,"Desnz - Net Zero, Nuclear & International - Desnz - Net Zero Strategy",The Committee On Climate Change,575676,365452,Desnz - Committee On Climate Change Grant-in-aid Payments-grant-in-aid To Arms Length Bodies,Yo1 7px,Grant
04/03/2024,Grant-in-aid To Arms Length Bodies,"Desnz - Net Zero, Nuclear & International - Desnz - Net Zero Strategy",The Committee On Climate Change,575677,657836,Desnz - Committee On Climate Change Grant-in-aid Payments-grant-in-aid To Arms Length Bodies,Yo1 7px,Grant
22/03/2024,Grant-in-aid To Arms Length Bodies,"Desnz - Net Zero, Nuclear & International - Desnz - Net Zero Strategy",The Committee On Climate Change,582293,29600,Desnz - Committee On Climate Change Grant-in-aid Payments-grant-in-aid To Arms Length Bodies,Yo1 7px,Grant
22/03/2024,Grant-in-aid To Arms Length Bodies,"Desnz - Net Zero, Nuclear & International - Desnz - Net Zero Strategy",The Committee On Climate Change,582293,68708,Desnz - Committee On Climate Change Grant-in-aid Payments-grant-in-aid To Arms Length Bodies,Yo1 7px,Grant
11/03/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Yottar Ltd,569811,40800,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,Ex8 1dl,Vendor
01/03/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Sense Wind Ltd,575265,331013.3,Desnz - Net Zero Innovation - Renewables-r & D Current Grants To Private Sector - Npish,Ip32 7gy,Grant
04/03/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Bristol City Council,575539,368706.39,Desnz - Net Zero Innovation - Built-r & D Outsourced Other,Bs1 9ne,Wga Only
04/03/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Guru Systems Ltd,575540,29626.41,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Se1 7pb,Grant
04/03/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Marine Power Systems Ltd,575541,149748.65,Desnz - Net Zero Innovation - Renewables-r & D Current Grants To Private Sector - Npish,Sa1 2aq,Grant
04/03/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Systems Mechanics Ltd,575543,31605.16,Desnz - Net Zero Innovation - Smart-r & D Current Grants To Private Sector - Npish,Ct5 3se,Grant
05/03/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Edf Energy R And D Uk Centre Ltd,576095,206020.15,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,W1t 4ez,Vendor
05/03/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Rheenergise Ltd,576151,246650.77,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,Nw5 1lp,Grant
08/03/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Cryobattery One Ltd,577677,103349,Desnz - Net Zero Innovation - Smart-r & D Current Grants To Private Sector - Npish,Wc2h 0hf,Grant
08/03/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Cryobattery One Ltd,577679,244379.13,Desnz - Net Zero Innovation - Smart-r & D Current Grants To Private Sector - Npish,Wc2h 0hf,Grant
08/03/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Cryobattery One Ltd,577681,167970.89,Desnz - Net Zero Innovation - Smart-r & D Current Grants To Private Sector - Npish,Wc2h 0hf,Grant
08/03/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Synchrostor Ltd,577687,995080.09,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,Eh20 9th,Grant
18/03/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Greensync Pty Ltd,578592,216420.95,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,3000,Vendor
12/03/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Bristol City Council,578602,163583.39,Desnz - Net Zero Innovation - Built-r & D Outsourced Other,Bs1 9ne,Wga Only
25/03/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Ore Catapult Development Services Ltd T/A Odsl,578961,495000,Desnz - Net Zero Innovation - Renewables-r & D Outsourced Other,Ne24 1lz,Grant
18/03/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Ove Arup And Partners Ltd,580161,100000,Desnz - Net Zero Innovation - Nuclear-r & D Outsourced Other,W1t 4bq,Vendor
19/03/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Office For Nuclear Regulation,580207,35212.54,Desnz - Net Zero Innovation - Nuclear-r & D Outsourced Other,L20 7hs,Vendor
19/03/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Ventive Ltd,580295,261677.99,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Tw7 6rs,Vendor
19/03/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Technopolis Ltd,580336,71301.75,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,Bn1 1ee,Vendor
19/03/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Engage Consulting Ltd,580343,35468,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,Ec2n 1hn,Vendor
19/03/2024,R & D Research And Development Expenditure,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Carbon Trust Advisory Ltd,580365,103932.83,Desnz - Net Zero Innovation - Built-r & D Research And Development Expenditure,Se1 9nt,Vendor
19/03/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Engage Consulting Ltd,580373,31549.8,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,Ec2n 1hn,Vendor
19/03/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Engage Consulting Ltd,580377,59038.6,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,Ec2n 1hn,Vendor
19/03/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",National Nuclear Laboratory Ltd,580384,400000,Desnz - Net Zero Innovation - Nuclear-r & D Outsourced Other,Wa3 6ae,Vendor
19/03/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Switchee Ltd,580402,46013.31,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Se1 9eq,Grant
25/03/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Green Energy Options Ltd,580458,361077.61,Desnz - Net Zero Innovation - Smart-r & D Current Grants To Private Sector - Npish,Cb23 7qs,Vendor
20/03/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Technopolis Ltd,580895,49350,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,Bn1 1ee,Vendor
22/03/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Edf Energy R And D Uk Centre Ltd,582198,41423.05,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,W1t 4ez,Vendor
22/03/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Itm Power (Trading) Ltd,582290,313213.05,Desnz - Net Zero Innovation - Smart-r & D Current Grants To Private Sector - Npish,S9 1dz,Vendor
22/03/2024,R & D Research And Development Expenditure,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Rand Europe Community Interest Company,582687,37299.15,Desnz - Net Zero Innovation - Nuclear-r & D Research And Development Expenditure,Cb4 1yg,Vendor
25/03/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",City Science Corporation Ltd,582945,68434.25,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Ex1 1ts,Vendor
25/03/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",City Science Corporation Ltd,582947,97856.59,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Ex1 1ts,Vendor
25/03/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Wondrwall Ltd,583257,85838.96,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,M2 7ay,Grant
25/03/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Mixergy Ltd,583272,61958.6,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Ox29 4db,Vendor
25/03/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Kensa Heat Pumps Ltd,583273,82211.17,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Tr4 8rj,Grant
25/03/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Q-bot Ltd,583276,131474.68,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Sw18 4uq,Vendor
25/03/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Voltalis Uk Ltd,583304,62364.17,Desnz - Net Zero Innovation - Smart-r & D Current Grants To Private Sector - Npish,Ec3a 7ba,Grant
25/03/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Voltalis Uk Ltd,583310,58454.19,Desnz - Net Zero Innovation - Smart-r & D Current Grants To Private Sector - Npish,Ec3a 7ba,Grant
25/03/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Edf Energy R And D Uk Centre Ltd,583316,120800.11,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,W1t 4ez,Vendor
25/03/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Edf Energy R And D Uk Centre Ltd,583334,57724.92,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,W1t 4ez,Vendor
25/03/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Hildebrand Technology Ltd,583335,59093.66,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,W1s 2yz,Vendor
25/03/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Engage Consulting Ltd,583348,60218.21,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,Ec2n 1hn,Vendor
25/03/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Engage Consulting Ltd,583349,38037.3,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,Ec2n 1hn,Vendor
25/03/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Engage Consulting Ltd,583350,50955,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,Ec2n 1hn,Vendor
25/03/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Parity Projects Ltd,583400,74682.45,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Sw18 4uq,Vendor
25/03/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Thermoelectric Conversion Systems Ltd,583405,60363.44,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,G81 2qp,Grant
25/03/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Hildebrand Technology Ltd,583406,36000,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,W1s 2yz,Vendor
25/03/2024,Other Goods/Services,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Pricewaterhousecoopers Llp,583409,93049.19,Desnz - Net Zero Innovation - Built-other Goods/Services,Wc2n 6rh,Vendor
26/03/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Ultra Safe Nuclear Corporation Uk Ltd (Usnc-uk),583570,784270.12,Desnz - Net Zero Innovation - Nuclear-r & D Outsourced Other,Wa10 6bw,Vendor
26/03/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Landis And Gyr Ltd,583599,67837.86,Desnz - Net Zero Innovation - Smart-r & D Current Grants To Private Sector - Npish,M22 5xb,Grant
26/03/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Landis And Gyr Ltd,583672,216972.43,Desnz - Net Zero Innovation - Smart-r & D Current Grants To Private Sector - Npish,M22 5xb,Grant
27/03/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",National Nuclear Laboratory Ltd,583701,1661702.18,Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,Wa3 6ae,Vendor
27/03/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",National Nuclear Laboratory Ltd,583760,1463655.26,Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,Wa3 6ae,Vendor
27/03/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",National Nuclear Laboratory Ltd,583766,1375642.78,Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,Wa3 6ae,Vendor
27/03/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",National Nuclear Laboratory Ltd,583773,913367.06,Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,Wa3 6ae,Vendor
27/03/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",National Nuclear Laboratory Ltd,583797,847917.64,Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,Wa3 6ae,Vendor
26/03/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Synchrostor Ltd,583820,478837.25,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,Eh20 9th,Grant
26/03/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Energy Systems Catapult Services Ltd,583828,337250.88,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,B4 6bs,Vendor
26/03/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Stortera Ltd,584119,580811.48,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,Eh16 4bb,Vendor
26/03/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Gengame Ltd,584134,89989.54,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,De1 1fr,Vendor
26/03/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Livelink Aerospace Ltd,584135,126574.54,Desnz - Net Zero Innovation - Renewables-r & D Current Grants To Private Sector - Npish,Po18 9ab,Grant
26/03/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Buoyant Production Technologies Ltd,584136,32663.29,Desnz - Net Zero Innovation - Renewables-r & D Current Grants To Private Sector - Npish,So16 7np,Grant
27/03/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Edge Testing Solutions Ltd,584186,292914.82,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,Ml4 3pb,Vendor
27/03/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Edf Energy R And D Uk Centre Ltd,584188,154308.41,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,W1t 4ez,Vendor
28/03/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Epex Spot Se London Branch,584674,133925.94,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,E14 4he,Vendor
28/03/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",National Nuclear Laboratory Ltd,584706,342746,Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,Wa3 6ae,Vendor
28/03/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Aviva Equity Release Uk Ltd,584927,28019.02,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Yo90 1wr,Grant
07/03/2024,Grant-in-aid To Arms Length Bodies,Desnz - Energy Infrastructure - Desnz - Hydrogen And Industrial Carbon Capture,Low Carbon Contracts Company Ltd,577299,1437038,Desnz - Low Carbon Contracts Company Non Budget-grant-in-aid To Arms Length Bodies,E14 4pu,Vendor
07/03/2024,Grant-in-aid To Arms Length Bodies,Desnz - Energy Infrastructure - Desnz - Hydrogen And Industrial Carbon Capture,Low Carbon Contracts Company Ltd,577301,746982,Desnz - Low Carbon Contracts Company Non Budget-grant-in-aid To Arms Length Bodies,E14 4pu,Vendor
18/03/2024,Consultancy Expenditure,Desnz - Energy Infrastructure - Desnz - Hydrogen And Industrial Carbon Capture,Ove Arup And Partners Ltd,579826,101856.44,Desnz - Hydrogen And Industrial Energy Business Models-consultancy Expenditure,Ne1 3pl,Vendor
27/03/2024,Consultancy Expenditure,Desnz - Energy Infrastructure - Desnz - Hydrogen And Industrial Carbon Capture,Ove Arup And Partners Ltd,584324,104749.19,Desnz - Hydrogen And Industrial Energy Business Models-consultancy Expenditure,Ne1 3pl,Vendor
27/03/2024,Consultancy Expenditure,Desnz - Energy Infrastructure - Desnz - Hydrogen And Industrial Carbon Capture,Ove Arup And Partners Ltd,584326,145992.31,Desnz - Hydrogen And Industrial Energy Business Models-consultancy Expenditure,Ne1 3pl,Vendor
19/03/2024,International Subscriptions,"Desnz - Net Zero, Nuclear & International - Desnz - Inz: Climate Finance & Strategy",United Nations Framework Convention On Climate Change,579470,1373854.95,Desnz - Unfccc Mandatory Subscriptions-international Subscriptions,53113,Grant
26/03/2024,Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Inz: Climate Finance & Strategy",Wilton Park Executive Agency,583564,30051.26,Desnz - Inz - Care Fund-current Grants To Private Sector - Npish,Bn44 3dz,Vendor
26/03/2024,Consultancy Expenditure,Desnz - Energy Infrastructure - Desnz - Hydrogen And Industrial Carbon Capture,Baringa Partners Llp,583629,57991,Desnz - Hydrogen Economy-consultancy Expenditure,Sw1e 6aj,Vendor
27/03/2024,Other It Consultancy,Ics - Integrated Corporate Services - Ics - Digital,Avanade Uk Ltd,584362,77724,Ics - Transition - Dsit-other It Consultancy,Ec3m 3bd,Vendor
27/03/2024,Other It Consultancy,Ics - Integrated Corporate Services - Ics - Digital,Avanade Uk Ltd,584362,254046,Ics - Transition - Dsit-other It Consultancy,Ec3m 3bd,Vendor
01/03/2024,Other Admin Expenditure,Desnz - Corporate Services - Desnz - Cs Coo Office,Uk Government Investments (Ukgi),575605,248400,Desnz - Devolved Admin-other Admin Expenditure,Nr7 0hs,Vendor
01/03/2024,Other Admin Expenditure,Desnz - Corporate Services - Desnz - Cs Coo Office,Uk Government Investments (Ukgi),575605,248400,Desnz - Devolved Admin-other Admin Expenditure,Nr7 0hs,Vendor
01/03/2024,Other Admin Expenditure,Desnz - Corporate Services - Desnz - Cs Coo Office,Uk Government Investments (Ukgi),575605,248400,Desnz - Devolved Admin-other Admin Expenditure,Nr7 0hs,Vendor
01/03/2024,Other Admin Expenditure,Desnz - Corporate Services - Desnz - Cs Coo Office,Uk Government Investments (Ukgi),575605,496800,Desnz - Devolved Admin-other Admin Expenditure,Nr7 0hs,Vendor
01/03/2024,Other Admin Expenditure,Desnz - Corporate Services - Desnz - Cs Coo Office,Uk Government Investments (Ukgi),575605,496800,Desnz - Devolved Admin-other Admin Expenditure,Nr7 0hs,Vendor
18/03/2024,Legal Services And Advice Agency,Desnz - Energy Infrastructure - Desnz - Hydrogen And Industrial Carbon Capture,Dla Piper Uk Llp,579721,33359.03,Desnz - Hydrogen Economy-legal Services And Advice Agency,Ec1a 4ht,Vendor
15/03/2024,Capital Grants To Private Sector - Companies,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Power And Decommissioning",Springfields Fuels Ltd,579389,180150.54,Desnz - Critical Infrastructure And Capability Package - Fuel Programme-capital Grants To Private Sector - Companies,Pr4 0xj,Vendor
15/03/2024,Capital Grants To Private Sector - Companies,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Power And Decommissioning",Springfields Fuels Ltd,579433,74787.8,Desnz - Critical Infrastructure And Capability Package - Fuel Programme-capital Grants To Private Sector - Companies,Pr4 0xj,Vendor
21/03/2024,Capital Grants To Central Government,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Power And Decommissioning",National Nuclear Laboratory Ltd,581005,2407253.13,Desnz - Net Zero - Nnl Facilities-capital Grants To Central Government,Wa3 6ae,Vendor
28/03/2024,Outsourced Programme Management,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Vital Energi Utilities Ltd,561727,44636.18,Desnz - Heat Networks Efficiency Scheme (Hnes)-Outsourced Programme Management,Bb1 2ld,Vendor
08/03/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Aecom Ltd,570527,158295,Desnz - Hndu Pipeline And Related Expenditure-research And Development Expenditure,Wc1v 6qs,Vendor
05/03/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Wsp Uk Ltd,575198,58402,Desnz - Hndu Pipeline And Related Expenditure-research And Development Expenditure,M15 4rp,Vendor
04/03/2024,Current Grants To Private Sector - Npish,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,University Hospitals Of Morecambe Bay Hnsft,575990,30000,Desnz - Heat Networks Efficiency Scheme (Hnes)-Current Grants To Private Sector - Npish,La9 7rg,Grant
05/03/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Newport City Homes Association Ltd,576020,664664.59,Desnz - Heat Networks Efficiency Scheme (Hnes)-Capital Grants To Private Sector - Companies,Np20 2dw,Grant
06/03/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Rsm Uk Consulting Llp,576485,29116.5,Desnz - Heat Networks Efficiency Scheme (Hnes)-Research And Development Expenditure,Bt1 3lg,Vendor
06/03/2024,Current Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Westminster City Council,576548,50000,Desnz - Hndu Pipeline And Related Expenditure-current Grants To Local Government,Sw1e 6qp,Wga Only
06/03/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Greenfield Nordic Ltd,576560,66666.67,Desnz - Heat Networks Zoning-research And Development Expenditure,S1 2bj,Vendor
07/03/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Ove Arup And Partners Ltd,576848,100244.23,Desnz - Hndu Pipeline And Related Expenditure-research And Development Expenditure,W1t 4bq,Vendor
07/03/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Aecom Ltd,576883,79148,Desnz - Hndu Pipeline And Related Expenditure-research And Development Expenditure,Al1 3lx,Vendor
07/03/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Aecom Ltd,576888,113414.5,Desnz - Hndu Pipeline And Related Expenditure-research And Development Expenditure,Al1 3lx,Vendor
08/03/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Ramboll Uk Ltd,577374,66666.66,Desnz - Hndu Pipeline And Related Expenditure-research And Development Expenditure,Se1 8nw,Vendor
08/03/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Notting Hill Genesis,577386,194662.05,Desnz - Heat Networks Efficiency Scheme (Hnes)-Capital Grants To Private Sector - Companies,N1 9fl,Grant
13/03/2024,Current Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Rotherham Metropolitan Borough Council,578630,67760,Desnz - Heat Networks Efficiency Scheme (Hnes)-Current Grants To Local Government,S60 1ae,Wga Only
13/03/2024,Current Grants To Private Sector - Npish,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Anchor Hanover Group,578669,26000,Desnz - Heat Networks Efficiency Scheme (Hnes)-Current Grants To Private Sector - Npish,Bd1 2st,Grant
14/03/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Notting Hill Genesis,578987,1365183.1,Desnz - Heat Networks Efficiency Scheme (Hnes)-Capital Grants To Private Sector - Companies,N1 9fl,Grant
14/03/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Witteveen And Bos Uk Ltd,579024,100000,Desnz - Heat Networks Zoning-research And Development Expenditure,Rg1 2lu,Vendor
14/03/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Ramboll Uk Ltd,579059,34214,Desnz - Heat Networks Zoning-research And Development Expenditure,Se1 8nw,Vendor
