Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type
24/05/2024,Do Not Use Rentals Under Non-pfi Operating Leases - Buildings,Ics - Integrated Corporate Services - Ics - Operations,Government Property Agency,596926,59536.65,Desnz - Devolved Admin-do Not Use Rentals Under Non-pfi Operating Leases - Buildings,B3 2bj,Vendor
21/05/2024,Accommodation & Building Management,Ics - Integrated Corporate Services - Ics - Operations,Government Property Agency,597476,115857.82,Desnz - Devolved Admin-accommodation & Building Management,B3 2bj,Vendor
21/05/2024,Do Not Use Rentals Under Non-pfi Operating Leases - Buildings,Ics - Integrated Corporate Services - Ics - Operations,Government Property Agency,597476,123906.75,Desnz - Devolved Admin-do Not Use Rentals Under Non-pfi Operating Leases - Buildings,B3 2bj,Vendor
21/05/2024,Do Not Use Rentals Under Non-pfi Operating Leases - Buildings,Ics - Integrated Corporate Services - Ics - Operations,Government Property Agency,597481,32347.5,Desnz - Devolved Admin-do Not Use Rentals Under Non-pfi Operating Leases - Buildings,B3 2bj,Vendor
29/05/2024,Minor Works,Ics - Integrated Corporate Services - Ics - Operations,Government Property Agency,598429,53779.64,Ics - Admin-minor Works,B3 2bj,Vendor
28/05/2024,Accommodation & Building Management,Ics - Integrated Corporate Services - Ics - Operations,Government Property Agency,598438,26443.21,Desnz - Devolved Admin-accommodation & Building Management,B3 2bj,Vendor
28/05/2024,Do Not Use Rentals Under Non-pfi Operating Leases - Buildings,Ics - Integrated Corporate Services - Ics - Operations,Government Property Agency,598438,58530,Desnz - Devolved Admin-do Not Use Rentals Under Non-pfi Operating Leases - Buildings,B3 2bj,Vendor
28/05/2024,Accommodation & Building Management,Ics - Integrated Corporate Services - Ics - Operations,Government Property Agency,598438,68944.28,Desnz - Devolved Admin-accommodation & Building Management,B3 2bj,Vendor
28/05/2024,Do Not Use Rentals Under Non-pfi Operating Leases - Buildings,Ics - Integrated Corporate Services - Ics - Operations,Government Property Agency,598443,70965.51,Desnz - Devolved Admin-do Not Use Rentals Under Non-pfi Operating Leases - Buildings,B3 2bj,Vendor
29/05/2024,Accommodation & Building Management,Ics - Integrated Corporate Services - Ics - Operations,Government Property Agency,598871,36118.37,Desnz - Devolved Admin-accommodation & Building Management,B3 2bj,Vendor
29/05/2024,Accommodation & Building Management,Ics - Integrated Corporate Services - Ics - Operations,Government Property Agency,598878,25071.37,Desnz - Devolved Admin-accommodation & Building Management,B3 2bj,Vendor
31/05/2024,Accommodation & Building Management,Ics - Integrated Corporate Services - Ics - Operations,Government Property Agency,599486,47708.41,Desnz - Devolved Admin-accommodation & Building Management,B3 2bj,Vendor
07/05/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Broadland District Council,594284,99430,Desnz - Homes Upgrade Grant (Hug) - Main Scheme-capital Grants To Local Government,Nr7 0du,Grant
07/05/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Great Yarmouth Borough Council,594285,289142.94,Desnz - Homes Upgrade Grant (Hug) - Main Scheme-capital Grants To Local Government,Nr30 2qf,Grant
07/05/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Bristol City Council,594286,25750,Desnz - Homes Upgrade Grant (Hug) - Main Scheme-capital Grants To Local Government,Bs1 9ne,Wga Only
30/05/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Leeds City Council,594288,165357.82,Desnz - Homes Upgrade Grant (Hug) - Main Scheme-capital Grants To Local Government,Ls1 1ur,Grant
07/05/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,North Yorkshire County Council,594289,182421.44,Desnz - Homes Upgrade Grant (Hug) - Main Scheme-capital Grants To Local Government,Dl7 8ah,Wga Only
08/05/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Nottinghamshire County Council,594290,869792.5,Desnz - Homes Upgrade Grant (Hug) - Main Scheme-capital Grants To Local Government,Ng2 7qp,Wga Only
07/05/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Portsmouth City Council,594292,668023.88,Desnz - Homes Upgrade Grant (Hug) - Main Scheme-capital Grants To Local Government,Po1 2al,Wga Only
10/05/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Bristol City Council,594932,172323.51,Desnz - Homes Upgrade Grant (Hug) - Main Scheme-capital Grants To Local Government,Bs1 9ne,Wga Only
10/05/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Broadland District Council,594933,51689.72,Desnz - Homes Upgrade Grant (Hug) - Main Scheme-capital Grants To Local Government,Nr7 0du,Grant
10/05/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Cambridge City Council,594934,251925.76,Desnz - Homes Upgrade Grant (Hug) - Main Scheme-capital Grants To Local Government,Cb2 3qj,Grant
10/05/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Great Yarmouth Borough Council,594935,35820.74,Desnz - Homes Upgrade Grant (Hug) - Main Scheme-capital Grants To Local Government,Nr30 2qf,Grant
30/05/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Leeds City Council,594936,501295.32,Desnz - Homes Upgrade Grant (Hug) - Main Scheme-capital Grants To Local Government,Ls1 1ur,Grant
10/05/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,North Yorkshire County Council,594937,561745.79,Desnz - Homes Upgrade Grant (Hug) - Main Scheme-capital Grants To Local Government,Dl7 8ah,Wga Only
10/05/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Northumberland County Council,594938,478392.87,Desnz - Homes Upgrade Grant (Hug) - Main Scheme-capital Grants To Local Government,Ne61 2ef,Grant
10/05/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Nottinghamshire County Council,594939,713124.48,Desnz - Homes Upgrade Grant (Hug) - Main Scheme-capital Grants To Local Government,Ng2 7qp,Wga Only
10/05/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Portsmouth City Council,594940,441295.17,Desnz - Homes Upgrade Grant (Hug) - Main Scheme-capital Grants To Local Government,Po1 2al,Wga Only
10/05/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Stroud District Council,594941,173366.78,Desnz - Homes Upgrade Grant (Hug) - Main Scheme-capital Grants To Local Government,Gl5 4ub,Vendor
22/05/2024,Technical Advice / Services & Support,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Turner And Townsend Consulting Ltd,595385,69162.24,Desnz - Homes Upgrade Grant (Hug) - Main Scheme-technical Advice / Services & Support,Ls18 4gh,Vendor
07/05/2024,Other Professional Services,Desnz - Energy Infrastructure - Desnz - Offshore Petroleum Regulator For Environment And Decommissioning,Hartley Anderson Ltd,594262,44880,Desnz - Offshore Energy Strategic Environmental Assessment-other Professional Services,Ab41 8er,Vendor
21/05/2024,Other Professional Services,Desnz - Energy Infrastructure - Desnz - Offshore Petroleum Regulator For Environment And Decommissioning,Hartley Anderson Ltd,597170,301749.6,Desnz - Offshore Energy Strategic Environmental Assessment-other Professional Services,Ab41 8er,Vendor
03/05/2024,Clearing - Cost - Assets Under Construction - Internally Developed Software,Desnz - Corporate Services - Desnz - Implementation And Delivery Directorate,Storm Id Ltd,587277,269289.6,Desnz - Finance Infrastructure And Maintenance-clearing - Cost - Assets Under Construction - Internally Developed Software,Eh65bg,Vendor
13/05/2024,Clearing - Cost - Assets Under Construction - Internally Developed Software,Desnz - Corporate Services - Desnz - Implementation And Delivery Directorate,Storm Id Ltd,593932,273750,Desnz - Finance Infrastructure And Maintenance-clearing - Cost - Assets Under Construction - Internally Developed Software,Eh65bg,Vendor
22/05/2024,Other Professional Services,Desnz - Energy Infrastructure - Desnz - Energy Systems & Networks,Actica Consulting Ltd,588235,95280,Desnz - Reform Of Energy System Operations-other Professional Services,Gu2 7rf,Vendor
29/05/2024,Purchase Of Intangible Software,Ics - Integrated Corporate Services - Ics - Finance Directorate,Computacenter Plc,598125,43344,Ics - Admin-purchase Of Intangible Software,Al10 9tw,Vendor
02/05/2024,Other Professional Services,"Desnz - Net Zero, Nuclear & International - Desnz - New Nuclear Strategy And Fusion Energy And Advanced Nuclear Technologies",Mott Macdonald Ltd,588122,303377.96,Desnz - Great British Nuclear-other Professional Services,Cr0 2ee,Vendor
02/05/2024,Other Professional Services,"Desnz - Net Zero, Nuclear & International - Desnz - New Nuclear Strategy And Fusion Energy And Advanced Nuclear Technologies",Mott Macdonald Ltd,588124,222798.2,Desnz - Great British Nuclear-other Professional Services,Cr0 2ee,Vendor
03/05/2024,Technical Advice / Services & Support,"Desnz - Net Zero, Nuclear & International - Desnz - New Nuclear Strategy And Fusion Energy And Advanced Nuclear Technologies",Ove Arup And Partners Ltd,593553,250432,Desnz - Great British Nuclear-technical Advice / Services & Support,W1t 4bj,Vendor
09/05/2024,External Legal Advice And Service,"Desnz - Net Zero, Nuclear & International - Desnz - New Nuclear Strategy And Fusion Energy And Advanced Nuclear Technologies",Ashurst Llp,594737,486899.15,Desnz - Great British Nuclear-external Legal Advice And Service,E1 6pw,Vendor
30/05/2024,Consultancy Expenditure,"Desnz - Net Zero, Nuclear & International - Desnz - New Nuclear Strategy And Fusion Energy And Advanced Nuclear Technologies",Mott Macdonald Ltd,599176,176864.41,Desnz - Great British Nuclear-consultancy Expenditure,Cr0 2ee,Vendor
24/05/2024,Technical Advice / Services & Support,Desnz - Energy Infrastructure - Desnz - Renewable Electricity Directorate,Baringa Partners Llp,588270,79380,Desnz - Renewable Energy Development Support-technical Advice / Services & Support,Sw1e 6aj,Vendor
15/05/2024,Other It Consultancy,Ics - Integrated Corporate Services - Ics - Digital,Triad Group Plc,594557,64125,Ics - Admin-other It Consultancy,Mk7 8le,Vendor
31/05/2024,Other Staff Costs,Ics - Integrated Corporate Services - Ics - Human Resources,Home Office,590260,25964.34,Ics - Desnz Cs Admin-other Staff Costs,Np20 9bb,Wga Only
02/05/2024,Capital Grants To Private Sector - Companies,Desnz - Energy Infrastructure - Desnz - Energy Development,Global Underwater Hub Ltd,593214,144210.92,Desnz - Global Underwater Hub-capital Grants To Private Sector - Companies,Ab32 6fe,Vendor
01/05/2024,Utilisation Of Provisions - British Energy,"Desnz - Net Zero, Nuclear & International - Desnz - British Energy Historic Payments",Nuclear Decommissioning Authority,590023,7063880.8,Desnz - British Energy Historic Liabilities Funding-utilisation Of Provisions - British Energy,Ca24 3hw,Vendor
21/05/2024,Purchase Of Intangible Software,Ics - Integrated Corporate Services - Ics - Operations,Dataminr Inc,595866,26137.5,Ics - Admin-purchase Of Intangible Software,Ny 10016,Vendor
08/05/2024,Ppm Consultancy,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Projects Delivery Directorate",Pa Consulting Services Ltd,589098,139850,Desnz - New Nuclear Sizewell C (Net Zero)-Ppm Consultancy,Sw1e 5dn,Vendor
13/05/2024,Nca - Additions - Shares And Equities - Central Government,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Projects Delivery Directorate",Nnb Holding Company (Szc) Ltd,590652,50000000,Desnz - Sizewell C Financing-nca - Additions - Shares And Equities - Central Government,W1t 4ez,Vendor
13/05/2024,Ppm Consultancy,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Projects Delivery Directorate",Pa Consulting Services Ltd,595618,124600,Desnz - New Nuclear Sizewell C (Net Zero)-Ppm Consultancy,Sw1e 5dn,Vendor
15/05/2024,Finance & Accounting Advice,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Projects Delivery Directorate",Pricewaterhousecoopers Llp,595876,219057.5,Desnz - New Nuclear Sizewell C (Net Zero)-Finance & Accounting Advice,Wc2n 6rh,Vendor
15/05/2024,Technical Advice / Services & Support,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Projects Delivery Directorate",Ove Arup And Partners Ltd,595877,169818.75,Desnz - New Nuclear Sizewell C (Net Zero)-Technical Advice / Services & Support,W1t 4bj,Vendor
29/05/2024,Legal Services And Advice Agency,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Projects Delivery Directorate",Linklaters Llp,595990,1481613.17,Desnz - New Nuclear Sizewell C (Net Zero)-Legal Services And Advice Agency,Ec2y 8hq,Vendor
15/05/2024,Legal Services And Advice Agency,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Projects Delivery Directorate",Linklaters Llp,595992,78866.6,Desnz - New Nuclear Sizewell C (Net Zero)-Legal Services And Advice Agency,Ec2y 8hq,Vendor
16/05/2024,Finance & Accounting Advice,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Projects Delivery Directorate",Pricewaterhousecoopers Llp,596256,275137.19,Desnz - New Nuclear Sizewell C (Net Zero)-Finance & Accounting Advice,Wc2n 6rh,Vendor
24/05/2024,Technical Advice / Services & Support,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Projects Delivery Directorate",Government Actuarys Department,598152,28841.75,Desnz - New Nuclear Sizewell C (Net Zero)-Technical Advice / Services & Support,E14 4pu,Wga Only
28/05/2024,Consultancy Expenditure,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Projects Delivery Directorate",Barclays Bank Plc,598463,150000,Desnz - New Nuclear Sizewell C (Net Zero)-Consultancy Expenditure,E14 5hp,Vendor
23/05/2024,Consultancy Expenditure,Desnz - Energy Infrastructure - Desnz - Renewable Electricity Directorate,Alexander Mann Solutions Ltd,596856,28101.86,Desnz - Net Zero Costs - Admin-consultancy Expenditure,Ec2m 5tq,Vendor
08/05/2024,External Legal Advice And Service,Desnz - Energy Markets & Supply - Desnz - Energy Markets & Analysis,Tlt Llp,594357,27248.84,Desnz - Net Zero Costs - Admin-external Legal Advice And Service,Bs1 6tp,Vendor
17/05/2024,Consultancy Expenditure,Ics - Integrated Corporate Services - Ics - Digital,4c Associates Ltd,596540,35150,Ics - Admin-consultancy Expenditure,W6 7jp,Vendor
03/05/2024,R & D Technical Advice/Services And Support,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Turner And Townsend Cost Management Ltd,593835,96061.88,Desnz - Hydrogen Heating - Cdel Expenditure-r & D Technical Advice/Services And Support,Ls18 4gh,Vendor
08/05/2024,R & D Technical Advice/Services And Support,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Ove Arup And Partners Ltd,594605,61101.6,Desnz - Hydrogen Heating - Cdel Expenditure-r & D Technical Advice/Services And Support,Ne1 3pl,Vendor
08/05/2024,R & D Technical Advice/Services And Support,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Ove Arup And Partners Ltd,594609,70798.75,Desnz - Hydrogen Heating - Cdel Expenditure-r & D Technical Advice/Services And Support,Ne1 3pl,Vendor
09/05/2024,R & D Technical Advice/Services And Support,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Gl Industrial Services Uk Ltd,594744,58885.92,Desnz - Hydrogen Heating - Cdel Expenditure-r & D Technical Advice/Services And Support,Le11 3gr,Vendor
20/05/2024,R & D Technical Advice/Services And Support,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Mott Macdonald Ltd,596909,47917.07,Desnz - Hydrogen Heating - Cdel Expenditure-r & D Technical Advice/Services And Support,Cr0 2ee,Vendor
29/05/2024,R & D Technical Advice/Services And Support,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Tpximpact Ltd,599107,35646.88,Desnz - Hydrogen Heating - Cdel Expenditure-r & D Technical Advice/Services And Support,E1 1ew,Vendor
01/05/2024,Grant-in-aid To Arms Length Bodies,"Desnz - Net Zero, Nuclear & International - Desnz - Nda",Nuclear Decommissioning Authority,590024,332000000,Desnz - Nuclear Decommissioning Authority Grant In Aid-grant-in-aid To Arms Length Bodies,Ca24 3hu,Vendor
31/05/2024,Cl - Cash Cfers Paid Over To Hmt,"Desnz - Net Zero, Nuclear & International - Desnz - Nda",Consolidated Fund Account 6622,599827,10000000,Desnz - Nuclear Decommissioning Authority Grant In Aid-cl - Cash Cfers Paid Over To Hmt,Rh10 1uh,Wga Only
14/05/2024,Business Management Advice,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Pa Consulting Services Ltd,595852,102948,Desnz - Uk Role In Eu Ets-business Management Advice,Sw1e 5dn,Vendor
14/05/2024,Business Management Advice,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Pa Consulting Services Ltd,595853,75470.4,Desnz - Uk Role In Eu Ets-business Management Advice,Sw1e 5dn,Vendor
14/05/2024,Business Management Advice,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Pa Consulting Services Ltd,595854,80652,Desnz - Uk Role In Eu Ets-business Management Advice,Sw1e 5dn,Vendor
01/05/2024,Utilisation Of Provisions - Purchase Of Goods & Services - Other,Desnz - Energy Infrastructure - Desnz - Energy Development,Capita Pension Solutions Ltd,592843,101731.07,"Desnz - Concessionary Fuel Scheme Costs (Includes Supply, Distribution & Contrac-utilisation Of Provisions - Purchase Of Goods & Services - Other",Dl1 9hn,Vendor
08/05/2024,Grant-in-aid To Arms Length Bodies,Desnz - Energy Infrastructure - Desnz - Energy Development,Coal Authority,593859,3000000,Desnz - Payment Of Grant In Aid To The Coal Authority-grant-in-aid To Arms Length Bodies,Ng18 4rg,Vendor
08/05/2024,Ca - Beis Coal Health Gbs Account,Desnz - Energy Infrastructure - Desnz - Energy Development,Beis Coal Health,593867,400000,Desnz - Liabilities To Ex-british Coal Employees And Other Liabilities Transferr-ca - Beis Coal Health Gbs Account,Sw1h 0et,Vendor
07/05/2024,Utilisation Of Provisions - Purchase Of Goods & Services - Other,Desnz - Energy Infrastructure - Desnz - Energy Development,Iron Mountain (Uk) Plc,594268,198879.03,Desnz - Coal Health Administration Costs Including Legal Defence And Records Man-utilisation Of Provisions - Purchase Of Goods & Services - Other,Eh54 7df,Vendor
09/05/2024,Utilisation Of Provisions - Social Assistance Benefits - Concessionary,Desnz - Energy Infrastructure - Desnz - Energy Development,Homefire Group Ltd,594602,419440.49,"Desnz - Concessionary Fuel Scheme Costs (Includes Supply, Distribution & Contrac-utilisation Of Provisions - Social Assistance Benefits - Concessionary",S21 1tz,Vendor
16/05/2024,Utilisation Of Provisions - Purchase Of Goods & Services - Other,Desnz - Energy Infrastructure - Desnz - Energy Development,Iron Mountain (Uk) Plc,596201,72997.08,Desnz - Coal Health Administration Costs Including Legal Defence And Records Man-utilisation Of Provisions - Purchase Of Goods & Services - Other,Eh54 7df,Vendor
16/05/2024,Utilisation Of Provisions - Purchase Of Goods & Services - Other,Desnz - Energy Infrastructure - Desnz - Energy Development,Iron Mountain (Uk) Plc,596201,124250.07,Desnz - Coal Health Administration Costs Including Legal Defence And Records Man-utilisation Of Provisions - Purchase Of Goods & Services - Other,Eh54 7df,Vendor
24/05/2024,Utilisation Of Provisions - Purchase Of Goods & Services - Other,Desnz - Energy Infrastructure - Desnz - Energy Development,Cms Cameron Mckenna Nabarro Olswang Llp,597186,367654.19,Desnz - Coal Health Administration Costs Including Legal Defence And Records Man-utilisation Of Provisions - Purchase Of Goods & Services - Other,Ec4n 6af,Vendor
23/05/2024,Other Programme Expenditure,Desnz - Energy Infrastructure - Desnz - Energy Development,Bupa,597893,224367.48,Desnz - Coal Pension Health Insurance For Former British Coal Senior Executives-other Programme Expenditure,M50 3sp,Vendor
29/05/2024,Utilisation Of Provisions - Purchase Of Goods & Services - Other,Desnz - Energy Infrastructure - Desnz - Energy Development,Capita Pension Solutions Ltd,599136,109656.26,"Desnz - Concessionary Fuel Scheme Costs (Includes Supply, Distribution & Contrac-utilisation Of Provisions - Purchase Of Goods & Services - Other",Dl1 9hn,Vendor
09/05/2024,Marketing And Media,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Portfolio & Affordability,Mindshare Media Uk Ltd,587330,27650,Desnz - Energy Saving Campaign-marketing And Media,Se1 9hs,Vendor
01/05/2024,Administration Of Grants And Awards,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Portfolio & Affordability,Office Of Gas And Electricity Markets (Ofgem),592525,61818.19,Desnz - Dwp Warm Home Discount Delivery-administration Of Grants And Awards,E14 4pu,Grant
01/05/2024,Administration Of Grants And Awards,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Portfolio & Affordability,Office Of Gas And Electricity Markets (Ofgem),592525,360403.7,Desnz - Re:Fit Programme - Local Partnership-administration Of Grants And Awards,E14 4pu,Grant
01/05/2024,Administration Of Grants And Awards,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Portfolio & Affordability,Office Of Gas And Electricity Markets (Ofgem),592525,391991.36,Desnz - Rhi Domestic Costs-administration Of Grants And Awards,E14 4pu,Grant
01/05/2024,Administration Of Grants And Awards,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Portfolio & Affordability,Office Of Gas And Electricity Markets (Ofgem),592525,536536.75,Desnz - Rhi Non-domestic Costs-administration Of Grants And Awards,E14 4pu,Grant
01/05/2024,Administration Of Grants And Awards,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Portfolio & Affordability,Office Of Gas And Electricity Markets (Ofgem),592525,574799.73,Desnz - Eco Brokerage-administration Of Grants And Awards,E14 4pu,Grant
01/05/2024,Administration Of Grants And Awards,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Portfolio & Affordability,Office Of Gas And Electricity Markets (Ofgem),592525,854014.98,Desnz - Rhi Non-domestic Costs-administration Of Grants And Awards,E14 4pu,Grant
20/05/2024,Marketing And Media,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Portfolio & Affordability,Omnicom Media Group Uk Ltd T/A Manning Gottlieb Omd,594920,82023.99,Desnz - Energy Saving Campaign-marketing And Media,Se1 0sw,Vendor
16/05/2024,Marketing And Media,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Portfolio & Affordability,Omnicom Media Group Uk Ltd T/A Manning Gottlieb Omd,596191,109319.49,Desnz - Energy Saving Campaign-marketing And Media,Se1 0sw,Vendor
30/05/2024,Marketing And Media,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Portfolio & Affordability,Omnicom Media Group Uk Ltd T/A Manning Gottlieb Omd,596198,86811.21,Desnz - Energy Saving Campaign-marketing And Media,Se1 0sw,Vendor
30/05/2024,Marketing And Media,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Portfolio & Affordability,Omnicom Media Group Uk Ltd T/A Manning Gottlieb Omd,596202,51197.04,Desnz - Energy Saving Campaign-marketing And Media,Se1 0sw,Vendor
30/05/2024,Marketing And Media,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Portfolio & Affordability,Omnicom Media Group Uk Ltd T/A Manning Gottlieb Omd,598781,40098.17,Desnz - Energy Saving Campaign-marketing And Media,Se1 0sw,Vendor
30/05/2024,Marketing And Media,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Portfolio & Affordability,Omnicom Media Group Uk Ltd T/A Manning Gottlieb Omd,598788,43493.86,Desnz - Energy Saving Campaign-marketing And Media,Se1 0sw,Vendor
30/05/2024,Marketing And Media,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Portfolio & Affordability,Omnicom Media Group Uk Ltd T/A Manning Gottlieb Omd,598795,99517.61,Desnz - Energy Saving Campaign-marketing And Media,Se1 0sw,Vendor
03/05/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Fp Mccann,593872,397237.37,Desnz - Industrial Energy Transformation Scheme-capital Grants To Private Sector - Companies,Bt45 8qa,Grant
03/05/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,James Cropper Plc,593876,43156.05,Desnz - Industrial Energy Transformation Scheme-capital Grants To Private Sector - Companies,La9 6pz,Grant
08/05/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Wepa Uk Ltd,594361,50117,Desnz - Industrial Energy Transformation Scheme-capital Grants To Private Sector - Companies,Cf34 9rs,Grant
13/05/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Ad Harvey,594362,901545.36,Desnz - Industrial Energy Transformation Scheme-capital Grants To Private Sector - Companies,Nr16 1ab,Grant
13/05/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Heineken Uk Ltd,594885,121251,Desnz - Industrial Energy Transformation Scheme-capital Grants To Private Sector - Companies,Eh12 9jz,Grant
13/05/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Heineken Uk Ltd,594885,1715519,Desnz - Industrial Energy Transformation Scheme-capital Grants To Private Sector - Companies,Eh12 9jz,Grant
09/05/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Ultra Tough Ltd,594901,97055.73,Desnz - Industrial Energy Transformation Scheme-capital Grants To Private Sector - Companies,Al9 7hf,Grant
13/05/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Recon Waste Management Ltd,595282,109863.69,Desnz - Industrial Energy Transformation Scheme-capital Grants To Private Sector - Companies,Bt62 1ux,Grant
13/05/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,C N C Speedwell Ltd,595283,79036.23,Desnz - Industrial Energy Transformation Scheme-capital Grants To Private Sector - Companies,Ws8 6jz,Grant
13/05/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Toyota Motor Manufacturing (Uk) Ltd,595301,56420,Desnz - Industrial Energy Transformation Scheme-capital Grants To Private Sector - Companies,De1 9ta,Vendor
