Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type
13/06/2024,Other Professional Services,Desnz - Energy Infrastructure - Desnz - Energy Systems & Networks,Government Actuarys Department,599828,28390.03,Desnz - Reform Of Energy System Operations-other Professional Services,E14 4pu,Wga Only
07/06/2024,External Legal Advice And Service,Desnz - Energy Infrastructure - Desnz - Energy Systems & Networks,Dentons Uk And Middle East Llp,601007,467097.72,Desnz - Reform Of Energy System Operations-external Legal Advice And Service,Ec4m 7ws,Vendor
12/06/2024,Other Professional Services,Desnz - Energy Infrastructure - Desnz - Energy Systems & Networks,Baringa Partners Llp,602150,350000,Desnz - Reform Of Energy System Operations-other Professional Services,Sw1e 6aj,Vendor
10/06/2024,Other Professional Services,Desnz - Energy Infrastructure - Desnz - Offshore Petroleum Regulator For Environment And Decommissioning,Hartley Anderson Ltd,601208,52939.19,Desnz - Offshore Energy Strategic Environmental Assessment-other Professional Services,Ab41 8er,Vendor
10/06/2024,Other Professional Services,Desnz - Energy Infrastructure - Desnz - Offshore Petroleum Regulator For Environment And Decommissioning,Hartley Anderson Ltd,601213,73191,Desnz - Offshore Energy Strategic Environmental Assessment-other Professional Services,Ab41 8er,Vendor
06/06/2024,Clearing - Cost - Assets Under Construction - Internally Developed Software,Desnz - Corporate Services - Desnz - Implementation And Delivery Directorate,Storm Id Ltd,600384,279990,Desnz - Finance Infrastructure And Maintenance-clearing - Cost - Assets Under Construction - Internally Developed Software,Eh65bg,Vendor
25/06/2024,Energy Management Services,"Desnz - Net Zero, Nuclear & International - Desnz - Net Zero Strategy",Green Finance Institute Ltd,604383,224998.9,Desnz - Clean Growth-energy Management Services,Ec2y 9dt,Grant
13/06/2024,Outsourced Programme Management,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Portfolio & Affordability,Etude Consulting Ltd,602211,26610,Desnz - Clean Heat Sap (Standard Assessment Procedure)-Outsourced Programme Management,N1 7ru,Vendor
20/06/2024,Other Professional Services,"Desnz - Net Zero, Nuclear & International - Desnz - New Nuclear Strategy And Fusion Energy And Advanced Nuclear Technologies",Mott Macdonald Ltd,595265,288776.66,Desnz - Great British Nuclear-other Professional Services,Cr0 2ee,Vendor
03/06/2024,Technical Advice / Services & Support,"Desnz - Net Zero, Nuclear & International - Desnz - New Nuclear Strategy And Fusion Energy And Advanced Nuclear Technologies",Ove Arup And Partners Ltd,599427,277704,Desnz - Great British Nuclear-technical Advice / Services & Support,W1t 4bj,Vendor
17/06/2024,Other Professional Services,"Desnz - Net Zero, Nuclear & International - Desnz - New Nuclear Strategy And Fusion Energy And Advanced Nuclear Technologies",Mott Macdonald Ltd,602785,155967.68,Desnz - Great British Nuclear-other Professional Services,Cr0 2ee,Vendor
19/06/2024,Current Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Portfolio & Affordability,Cambridgeshire And Peterborough Combined Authority,602430,936709,Desnz - Wht Supply Chain M&E Research & Training-current Grants To Local Government,Pe29 3tn,Grant
04/06/2024,Press Office Facilities,Desnz - Corporate Services - Desnz - Communications,Cabinet Office,600068,60000,Desnz - Desnz Corporate Services Admin-press Office Facilities,Np10 8fz,Wga Only
19/06/2024,Other It Consultancy,Ics - Integrated Corporate Services - Ics - Digital,Triad Group Plc,588104,83430,Ics - Admin-other It Consultancy,Gu7 1xe,Vendor
06/06/2024,Publications,Ics - Integrated Corporate Services - Ics - Digital,Ebsco International Inc T/A Ebsco Information Services,599953,47828,Ics - Admin-publications,En1 3xa,Vendor
07/06/2024,Other It Consultancy,Ics - Integrated Corporate Services - Ics - Digital,Triad Group Plc,601000,73267.5,Ics - Admin-other It Consultancy,Gu7 1xe,Vendor
27/06/2024,External Legal Advice And Service,Desnz - Energy Infrastructure - Desnz - Energy Development,Frazer-nash Consultancy Ltd,603873,36150,Desnz - Devolved Admin-external Legal Advice And Service,Rh4 1hj,Vendor
03/06/2024,Utilisation Of Provisions - British Energy,"Desnz - Net Zero, Nuclear & International - Desnz - British Energy Historic Payments",Nuclear Decommissioning Authority,596766,7106113.51,Desnz - British Energy Historic Liabilities Funding-utilisation Of Provisions - British Energy,Ca24 3hw,Vendor
06/06/2024,Professional Subscriptions,Desnz - Energy Infrastructure - Desnz - Hydrogen And Industrial Carbon Capture,Bloomberg Finance Lp,596596,128421.79,Desnz - Hydrogen Economy-professional Subscriptions,Ny 10022,Vendor
06/06/2024,Professional Subscriptions,Desnz - Energy Infrastructure - Desnz - Hydrogen And Industrial Carbon Capture,Bloomberg Finance Lp,596770,28166.98,Desnz - Hydrogen Economy-professional Subscriptions,Ny 10022,Vendor
13/06/2024,Secure Documents Unit,Ics - Integrated Corporate Services - Ics - Operations,Government Communications Headquarters (Gchq),600064,650623.15,Desnz - Scope Intelligence-secure Documents Unit,Gl51 0ex,Vendor
13/06/2024,Nca - Additions - Shares And Equities - Central Government,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Projects Delivery Directorate",Nnb Holding Company (Szc) Ltd,600310,170000000,Desnz - Sizewell C Financing-nca - Additions - Shares And Equities - Central Government,W1t 4ez,Vendor
05/06/2024,Consultancy Expenditure,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Projects Delivery Directorate",Barclays Bank Plc,600389,150000,Desnz - New Nuclear Sizewell C (Net Zero)-Consultancy Expenditure,E14 5hp,Vendor
07/06/2024,Technical Advice / Services & Support,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Projects Delivery Directorate",Ove Arup And Partners Ltd,600939,89640.63,Desnz - New Nuclear Sizewell C (Net Zero)-Technical Advice / Services & Support,W1t 4bj,Vendor
11/06/2024,Legal Services And Advice Agency,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Projects Delivery Directorate",Linklaters Llp,601003,32965.3,Desnz - New Nuclear Sizewell C (Net Zero)-Legal Services And Advice Agency,Ec2y 8hq,Vendor
20/06/2024,Legal Services And Advice Agency,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Projects Delivery Directorate",Linklaters Llp,601004,1281655.06,Desnz - New Nuclear Sizewell C (Net Zero)-Legal Services And Advice Agency,Ec2y 8hq,Vendor
26/06/2024,Technical Advice / Services & Support,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Projects Delivery Directorate",Ove Arup And Partners Ltd,604671,80278.13,Desnz - New Nuclear Sizewell C (Net Zero)-Technical Advice / Services & Support,W1t 4bj,Vendor
19/06/2024,Current Grants To Local Government,"Desnz - Net Zero, Nuclear & International - Desnz - Net Zero Strategy",Cambridgeshire And Peterborough Combined Authority,603857,1400000,Desnz - Local Energy-current Grants To Local Government,Pe29 3tn,Grant
19/06/2024,Current Grants To Local Government,"Desnz - Net Zero, Nuclear & International - Desnz - Net Zero Strategy",West Of England Combined Authority,603858,1000000,Desnz - Local Energy-current Grants To Local Government,Bs1 6al,Grant
19/06/2024,Current Grants To Local Government,"Desnz - Net Zero, Nuclear & International - Desnz - Net Zero Strategy",Tees Valley Combined Authority,603859,500000,Desnz - Local Energy-current Grants To Local Government,Dl2 1lu,Grant
19/06/2024,Current Grants To Local Government,"Desnz - Net Zero, Nuclear & International - Desnz - Net Zero Strategy",Nottingham City Council,603860,1000000,Desnz - Local Energy-current Grants To Local Government,Ng2 3ah,Wga Only
19/06/2024,Current Grants To Local Government,"Desnz - Net Zero, Nuclear & International - Desnz - Net Zero Strategy",West Of England Combined Authority,603866,70000,Desnz - Local Energy-current Grants To Local Government,Bs1 6al,Grant
19/06/2024,Current Grants To Local Government,"Desnz - Net Zero, Nuclear & International - Desnz - Net Zero Strategy",West Of England Combined Authority,603866,400000,Desnz - Local Energy-current Grants To Local Government,Bs1 6al,Grant
19/06/2024,Current Grants To Local Government,"Desnz - Net Zero, Nuclear & International - Desnz - Net Zero Strategy",West Of England Combined Authority,603866,1055000,Desnz - Local Energy-current Grants To Local Government,Bs1 6al,Grant
19/06/2024,Current Grants To Local Government,"Desnz - Net Zero, Nuclear & International - Desnz - Net Zero Strategy",Tees Valley Combined Authority,603867,70000,Desnz - Local Energy-current Grants To Local Government,Dl2 1lu,Grant
19/06/2024,Current Grants To Local Government,"Desnz - Net Zero, Nuclear & International - Desnz - Net Zero Strategy",Tees Valley Combined Authority,603867,400000,Desnz - Local Energy-current Grants To Local Government,Dl2 1lu,Grant
19/06/2024,Current Grants To Local Government,"Desnz - Net Zero, Nuclear & International - Desnz - Net Zero Strategy",Tees Valley Combined Authority,603867,985000,Desnz - Local Energy-current Grants To Local Government,Dl2 1lu,Grant
19/06/2024,Current Grants To Local Government,"Desnz - Net Zero, Nuclear & International - Desnz - Net Zero Strategy",Liverpool City Region Combined Authority,603868,70000,Desnz - Local Energy-current Grants To Local Government,L3 1bp,Vendor
19/06/2024,Current Grants To Local Government,"Desnz - Net Zero, Nuclear & International - Desnz - Net Zero Strategy",Liverpool City Region Combined Authority,603868,200000,Desnz - Local Energy-current Grants To Local Government,L3 1bp,Vendor
19/06/2024,Current Grants To Local Government,"Desnz - Net Zero, Nuclear & International - Desnz - Net Zero Strategy",Liverpool City Region Combined Authority,603868,400000,Desnz - Local Energy-current Grants To Local Government,L3 1bp,Vendor
19/06/2024,Current Grants To Local Government,"Desnz - Net Zero, Nuclear & International - Desnz - Net Zero Strategy",Liverpool City Region Combined Authority,603868,910000,Desnz - Local Energy-current Grants To Local Government,L3 1bp,Vendor
19/06/2024,Current Grants To Local Government,"Desnz - Net Zero, Nuclear & International - Desnz - Net Zero Strategy",Cambridgeshire And Peterborough Combined Authority,603869,70000,Desnz - Local Energy-current Grants To Local Government,Pe29 3tn,Grant
19/06/2024,Current Grants To Local Government,"Desnz - Net Zero, Nuclear & International - Desnz - Net Zero Strategy",Cambridgeshire And Peterborough Combined Authority,603869,400000,Desnz - Local Energy-current Grants To Local Government,Pe29 3tn,Grant
19/06/2024,Current Grants To Local Government,"Desnz - Net Zero, Nuclear & International - Desnz - Net Zero Strategy",Cambridgeshire And Peterborough Combined Authority,603869,600000,Desnz - Local Energy-current Grants To Local Government,Pe29 3tn,Grant
19/06/2024,Current Grants To Local Government,"Desnz - Net Zero, Nuclear & International - Desnz - Net Zero Strategy",Cambridgeshire And Peterborough Combined Authority,603869,1350000,Desnz - Local Energy-current Grants To Local Government,Pe29 3tn,Grant
26/06/2024,Current Grants To Local Government,"Desnz - Net Zero, Nuclear & International - Desnz - Net Zero Strategy",Lancashire County Council,605106,650000,Desnz - Local Energy-current Grants To Local Government,Pr2 2tx,Wga Only
27/06/2024,Current Grants To Local Government,"Desnz - Net Zero, Nuclear & International - Desnz - Net Zero Strategy",Nottingham City Council,605107,70000,Desnz - Local Energy-current Grants To Local Government,Ng2 3ah,Wga Only
27/06/2024,Current Grants To Local Government,"Desnz - Net Zero, Nuclear & International - Desnz - Net Zero Strategy",Nottingham City Council,605107,100000,Desnz - Local Energy-current Grants To Local Government,Ng2 3ah,Wga Only
27/06/2024,Current Grants To Local Government,"Desnz - Net Zero, Nuclear & International - Desnz - Net Zero Strategy",Nottingham City Council,605107,400000,Desnz - Local Energy-current Grants To Local Government,Ng2 3ah,Wga Only
27/06/2024,Current Grants To Local Government,"Desnz - Net Zero, Nuclear & International - Desnz - Net Zero Strategy",Nottingham City Council,605107,1200000,Desnz - Local Energy-current Grants To Local Government,Ng2 3ah,Wga Only
13/06/2024,Technical Advice / Services & Support,Desnz - Energy Infrastructure - Desnz - Renewable Electricity Directorate,Mott Macdonald Ltd,599202,79906.58,Desnz - Net Zero Costs - Admin-technical Advice / Services & Support,Cr0 2ee,Vendor
07/06/2024,Technical Advice / Services & Support,Desnz - Energy Infrastructure - Desnz - Renewable Electricity Directorate,Mott Macdonald Ltd,599203,39953.3,Desnz - Net Zero Costs - Admin-technical Advice / Services & Support,Cr0 2ee,Vendor
20/06/2024,Financial Advice And Services,Desnz - Energy Infrastructure - Desnz - Renewable Electricity Directorate,Pa Consulting Services Ltd,602495,60000,Desnz - Net Zero Costs - Admin-financial Advice And Services,Sw1e 5dn,Vendor
20/06/2024,Financial Advice And Services,Desnz - Energy Infrastructure - Desnz - Renewable Electricity Directorate,Pa Consulting Services Ltd,602500,60000,Desnz - Net Zero Costs - Admin-financial Advice And Services,Sg8 6dp,Vendor
11/06/2024,External Legal Advice And Service,Desnz - Energy Markets & Supply - Desnz - Energy Markets & Analysis,Dentons Uk And Middle East Llp,601630,33323.79,Desnz - Net Zero Costs - Admin-external Legal Advice And Service,Ec4m 7ws,Vendor
04/06/2024,R & D Technical Advice/Services And Support,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Ove Arup And Partners Ltd,599470,67877.4,Desnz - Hydrogen Heating - Cdel Expenditure-r & D Technical Advice/Services And Support,Ne1 3pl,Vendor
04/06/2024,R & D Technical Advice/Services And Support,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Ove Arup And Partners Ltd,599471,58137.5,Desnz - Hydrogen Heating - Cdel Expenditure-r & D Technical Advice/Services And Support,Ne1 3pl,Vendor
12/06/2024,R & D Technical Advice/Services And Support,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Gl Industrial Services Uk Ltd,600779,61471.28,Desnz - Hydrogen Heating - Cdel Expenditure-r & D Technical Advice/Services And Support,Le11 3gr,Vendor
18/06/2024,R & D Technical Advice/Services And Support,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Ove Arup And Partners Ltd,603264,57961.25,Desnz - Hydrogen Heating - Cdel Expenditure-r & D Technical Advice/Services And Support,W1t 4bj,Vendor
18/06/2024,R & D Technical Advice/Services And Support,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Ove Arup And Partners Ltd,603265,60105,Desnz - Hydrogen Heating - Cdel Expenditure-r & D Technical Advice/Services And Support,W1t 4bj,Vendor
27/06/2024,R & D Technical Advice/Services And Support,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Health And Safety Executive,605380,194188,Desnz - Hydrogen Heating - Cdel Expenditure-r & D Technical Advice/Services And Support,Fy5 3ta,Vendor
03/06/2024,Grant-in-aid To Arms Length Bodies,"Desnz - Net Zero, Nuclear & International - Desnz - Nda",Nuclear Decommissioning Authority,596767,370000000,Desnz - Nuclear Decommissioning Authority Grant In Aid-grant-in-aid To Arms Length Bodies,Ca24 3hu,Vendor
28/06/2024,Cl - Cash Cfers Paid Over To Hmt,"Desnz - Net Zero, Nuclear & International - Desnz - Nda",Consolidated Fund Account 6622,605957,29000000,Desnz - Nuclear Decommissioning Authority Grant In Aid-cl - Cash Cfers Paid Over To Hmt,Rh10 1uh,Wga Only
03/06/2024,Other It Consultancy,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Astraeus Consulting Ltd,596182,80105,Desnz - Uk Role In Eu Ets-other It Consultancy,M50 1rd,Vendor
14/06/2024,Clearing - Cost - Assets Under Construction - Internally Developed Software,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Trasys International Eeig (Nrb Group),601617,61924.46,Desnz - Uk Role In Eu Ets-clearing - Cost - Assets Under Construction - Internally Developed Software,4040,Vendor
12/06/2024,External Legal Advice And Service,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Power And Decommissioning",Simmons And Simmons Llp,601955,49047.82,Desnz - Devolved Admin-external Legal Advice And Service,Ec2y 9ss,Vendor
06/06/2024,Utilisation Of Provisions - Social Assistance Benefits - Concessionary,Desnz - Energy Infrastructure - Desnz - Energy Development,Homefire Group Ltd,599940,526387.18,"Desnz - Concessionary Fuel Scheme Costs (Includes Supply, Distribution & Contrac-utilisation Of Provisions - Social Assistance Benefits - Concessionary",S21 1tz,Vendor
07/06/2024,Grant-in-aid To Arms Length Bodies,Desnz - Energy Infrastructure - Desnz - Energy Development,Coal Authority,600059,7000000,Desnz - Payment Of Grant In Aid To The Coal Authority-grant-in-aid To Arms Length Bodies,Ng18 4rg,Vendor
10/06/2024,Ca - Beis Coal Health Gbs Account,Desnz - Energy Infrastructure - Desnz - Energy Development,Beis Coal Health,601217,250000,Desnz - Liabilities To Ex-british Coal Employees And Other Liabilities Transferr-ca - Beis Coal Health Gbs Account,Sw1h 0et,Vendor
10/06/2024,Utilisation Of Provisions - Purchase Of Goods & Services - Other,Desnz - Energy Infrastructure - Desnz - Energy Development,Iron Mountain (Uk) Plc,601263,197707.36,Desnz - Coal Health Administration Costs Including Legal Defence And Records Man-utilisation Of Provisions - Purchase Of Goods & Services - Other,Eh54 7df,Vendor
20/06/2024,Utilisation Of Provisions - Purchase Of Goods & Services - Other,Desnz - Energy Infrastructure - Desnz - Energy Development,Cms Cameron Mckenna Nabarro Olswang Llp,603917,312870.58,Desnz - Coal Health Administration Costs Including Legal Defence And Records Man-utilisation Of Provisions - Purchase Of Goods & Services - Other,S1 4hs,Vendor
28/06/2024,Ca - Beis Concessionary Fuel Gbs Account,Desnz - Energy Infrastructure - Desnz - Energy Development,Beis Concessionary Fuel Gbs Account,604948,2822739.28,Desnz - Liabilities To Ex-british Coal Employees And Other Liabilities Transferr-ca - Beis Concessionary Fuel Gbs Account,Sw1h 0et,Vendor
28/06/2024,Ca - Beis Concessionary Fuel Gbs Account,Desnz - Energy Infrastructure - Desnz - Energy Development,Beis Concessionary Fuel Gbs Account,604948,4000000,Desnz - Liabilities To Ex-british Coal Employees And Other Liabilities Transferr-ca - Beis Concessionary Fuel Gbs Account,Sw1h 0et,Vendor
14/06/2024,Marketing And Media,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Portfolio & Affordability,Omnicom Media Group Uk Ltd T/A Manning Gottlieb Omd,598787,33636.32,Desnz - Energy Saving Campaign-marketing And Media,Se1 0sw,Vendor
12/06/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Simpsons Malt Ltd,600910,286464.14,Desnz - Industrial Energy Transformation Scheme-capital Grants To Private Sector - Companies,Td15 2uz,Grant
13/06/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Pauls Malt Ltd,600911,170651.56,Desnz - Industrial Energy Transformation Scheme-capital Grants To Private Sector - Companies,Ip32 7ad,Grant
13/06/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Pauls Malt Ltd,600911,423869,Desnz - Industrial Energy Transformation Scheme-capital Grants To Private Sector - Companies,Ip32 7ad,Grant
13/06/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Storelogs Ltd,600912,948478,Desnz - Industrial Energy Transformation Scheme-capital Grants To Private Sector - Companies,Wf9 3ap,Grant
07/06/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Dunbia (Uk),600991,286812.99,Desnz - Industrial Energy Transformation Scheme-capital Grants To Private Sector - Companies,Ex4 3lq,Grant
13/06/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Wienerberger Ltd,601822,327632,Desnz - Industrial Energy Transformation Scheme-capital Grants To Private Sector - Companies,Sk8 3sa,Grant
13/06/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Wienerberger Ltd,601822,382778.24,Desnz - Industrial Energy Transformation Scheme-capital Grants To Private Sector - Companies,Sk8 3sa,Grant
13/06/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Esseco Uk Ltd,601826,395208,Desnz - Industrial Energy Transformation Scheme-capital Grants To Private Sector - Companies,Wf1 5ph,Vendor
11/06/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Venator Materials Uk Ltd,601827,54756.34,Desnz - Industrial Energy Transformation Scheme-capital Grants To Private Sector - Companies,Ts22 5fd,Grant
11/06/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Macrete Ireland Ltd,601865,307233.82,Desnz - Industrial Energy Transformation Scheme-capital Grants To Private Sector - Companies,Bt41 3se,Grant
12/06/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Wepa Uk Ltd,601920,34013,Desnz - Industrial Energy Transformation Scheme-capital Grants To Private Sector - Companies,Cf34 9rs,Grant
17/06/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Basell Polyolefins Uk Ltd,602860,109600,Desnz - Industrial Energy Transformation Scheme-capital Grants To Private Sector - Companies,M31 4aj,Grant
17/06/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Pilkington United Kingdom Ltd,602863,366629.78,Desnz - Industrial Energy Transformation Scheme-capital Grants To Private Sector - Companies,L40 5uf,Grant
17/06/2024,Subsidies To The Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Weir Minerals Europe Ltd,602865,59209.79,Desnz - Industrial Energy Transformation Scheme-subsidies To The Private Sector - Companies,Ol14 5rt,Grant
18/06/2024,Administration Of Grants And Awards,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Ricardo-aea Ltd,603521,49612.89,Desnz - Industrial Energy Transformation Scheme-administration Of Grants And Awards,Ox11 0qr,Vendor
07/06/2024,Other Goods/Services,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",World Meteorological Organization (Wmo),599735,115000,Desnz - Climate Science International-other Goods/Services,1211,Vendor
14/06/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Forest Research,602456,99684.16,Desnz - Greenhouse Gas Emissions Inventory-r & D Current Grants To Private Sector - Npish,Gu10 4lh,Grant
19/06/2024,Uksbs - Service Costs,Ics - Integrated Corporate Services - Ics - Digital,Uk Shared Business Services Ltd,603559,340463,Ics - Dsit Cs Admin-uksbs - Service Costs,Np10 8qq,Vendor
19/06/2024,Uksbs - Service Costs,Ics - Integrated Corporate Services - Ics - Digital,Uk Shared Business Services Ltd,603560,467289,Ics - Desnz Cs Admin-uksbs - Service Costs,Np10 8qq,Vendor
21/06/2024,Uksbs - Service Costs,Ics - Integrated Corporate Services - Ics - Digital,Uk Shared Business Services Ltd,603561,46644.65,Ics - Transition - Dsit-uksbs - Service Costs,Np10 8qq,Vendor
21/06/2024,Uksbs - Service Costs,Ics - Integrated Corporate Services - Ics - Digital,Uk Shared Business Services Ltd,603562,37766.79,Ics - Transition - Dsit-uksbs - Service Costs,Np10 8qq,Vendor
21/06/2024,Uksbs - Service Costs,Ics - Integrated Corporate Services - Ics - Digital,Uk Shared Business Services Ltd,603563,46644.65,Ics - Transition - Desnz-uksbs - Service Costs,Np10 8qq,Vendor
21/06/2024,Uksbs - Service Costs,Ics - Integrated Corporate Services - Ics - Digital,Uk Shared Business Services Ltd,603564,37766.79,Ics - Transition - Desnz-uksbs - Service Costs,Np10 8qq,Vendor
25/06/2024,International Subscriptions,"Desnz - Net Zero, Nuclear & International - Desnz - Inz: Trade & Energy",Oecd (Organisation For Economic Co-operation And Development),604423,68474,Desnz - Iea Annual Budget Contribution-international Subscriptions,75775,Vendor
25/06/2024,International Subscriptions,"Desnz - Net Zero, Nuclear & International - Desnz - Inz: Trade & Energy",Oecd (Organisation For Economic Co-operation And Development),604680,170000,Desnz - Iea Annual Budget Contribution-international Subscriptions,Cedex 16,Vendor
24/06/2024,Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - New Nuclear Strategy And Fusion Energy And Advanced Nuclear Technologies",Ge-hitachi Nuclear Energy International Llc,604461,47462.98,Desnz - Future Nuclear Enabling Fund-current Grants To Private Sector - Npish,W6 8pw,Grant
04/06/2024,Other Goods/Services,"Desnz - Net Zero, Nuclear & International - Desnz - Inz: Climate Finance & Strategy",Calder Conferences Ltd,587936,30248.67,Desnz - Inz - Care Fund-other Goods/Services,Ls16 6rf,Vendor
13/06/2024,Grant-in-aid To Arms Length Bodies,"Desnz - Net Zero, Nuclear & International - Desnz - New Nuclear Strategy And Fusion Energy And Advanced Nuclear Technologies",Uk Atomic Energy Authority (Ukaea),602448,26503528,Desnz - Ukaea Financing-grant-in-aid To Arms Length Bodies,Ox14 3db,Wga Only
13/06/2024,Utilisation Of Provisions - Early Departure,"Desnz - Net Zero, Nuclear & International - Desnz - New Nuclear Strategy And Fusion Energy And Advanced Nuclear Technologies",Uk Atomic Energy Authority (Ukaea),602448,244000,Desnz - Ukaea Restructuring-utilisation Of Provisions - Early Departure,Ox14 3db,Wga Only
06/06/2024,Current Grants To Private Sector - Npish,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Portfolio & Affordability,Logicor Energy Ltd,600934,150803,Desnz - Energy Bills Support Scheme-current Grants To Private Sector - Npish,Rg24 8pe,Grant
24/06/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Winning Moves Ltd,599741,50378.18,Desnz - Net Zero Costs - Admin-capital Grants To Local Government,B3 2aa,Grant
12/06/2024,Technical Advice / Services & Support,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Res Q Ltd,601957,33368.33,Desnz - Consumer Advice & Information (Cai)-Technical Advice / Services & Support,Hu1 3jz,Grant
26/06/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,West Of England Combined Authority,601962,172235.8,Desnz - Consumer Advice & Information (Cai)-Capital Grants To Local Government,Bs1 6al,Grant
26/06/2024,Current Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Liverpool City Region Combined Authority,601963,548041.23,Desnz - Consumer Advice & Information (Cai)-Current Grants To Local Government,L3 1bp,Vendor
12/06/2024,Current Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Nottingham City Council,601964,287684.16,Desnz - Consumer Advice & Information (Cai)-Current Grants To Local Government,Ng2 3ng,Wga Only
17/06/2024,Technical Advice / Services & Support,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Res Q Ltd,602775,39186.24,Desnz - Consumer Advice & Information (Cai)-Technical Advice / Services & Support,Hu1 3jz,Grant
27/06/2024,Technical Advice / Services & Support,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Softwire Technology Ltd,605359,27300,Desnz - Consumer Advice & Information (Cai)-Technical Advice / Services & Support,Nw5 1tl,Vendor
