Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type
12/12/2024,It Management And Change - Application Support Services,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Protection Directorate",Cgi It Uk Ltd,642168,27250.08,Desnz - Rrems Business As Usual-it Management And Change - Application Support Services,Ec3m 3by,Vendor
12/12/2024,Capital Grants To Private Sector - Companies,Desnz - Energy Infrastructure - Desnz - Hydrogen And Industrial Carbon Capture,Statera Energy Ltd,638656,614287.3,Desnz - Net Zero Hydrogen Team-capital Grants To Private Sector - Companies,W8 7lp,Vendor
12/12/2024,Capital Grants To Private Sector - Companies,Desnz - Energy Infrastructure - Desnz - Hydrogen And Industrial Carbon Capture,Statera Energy Ltd,641990,1540159.02,Desnz - Net Zero Hydrogen Team-capital Grants To Private Sector - Companies,W8 7lp,Vendor
12/12/2024,Capital Grants To Private Sector - Companies,Desnz - Energy Infrastructure - Desnz - Hydrogen And Industrial Carbon Capture,Kellas Midstream Ltd,643434,8117481,Desnz - Net Zero Hydrogen Team-capital Grants To Private Sector - Companies,Sw1h 0bl,Grant
12/12/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Ukri - Science And Technology Facilities Council,641534,862202.86,Desnz - Net Zero Innovation - Hydrogen-r & D Outsourced Other,Np10 8qq,Wga Only
12/12/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",John Crane Uk Ltd,643000,66356.6,Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Current Grants To Private Sector - Npish,Sl1 4lu,Grant
12/12/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",University Of Bristol,642042,369833,Desnz - Greenhouse Gas Emissions Inventory-r & D Outsourced Other,Bs8 1qu,Vendor
12/12/2024,Capital Grants To Private Sector - Companies,"Desnz - Net Zero, Nuclear & International - Desnz - New Nuclear Strategy And Fusion Energy And Advanced Nuclear Technologies",Cavendish Nuclear Ltd,642637,168524.63,Desnz - Future Nuclear Enabling Fund-capital Grants To Private Sector - Companies,Le3 1uf,Vendor
12/12/2024,Capital Grants To Private Sector - Companies,"Desnz - Net Zero, Nuclear & International - Desnz - New Nuclear Strategy And Fusion Energy And Advanced Nuclear Technologies",Cavendish Nuclear Ltd,642641,551889.84,Desnz - Future Nuclear Enabling Fund-capital Grants To Private Sector - Companies,Le3 1uf,Vendor
12/12/2024,Capital Grants To Private Sector - Companies,"Desnz - Net Zero, Nuclear & International - Desnz - New Nuclear Strategy And Fusion Energy And Advanced Nuclear Technologies",Cavendish Nuclear Ltd,642642,540733.63,Desnz - Future Nuclear Enabling Fund-capital Grants To Private Sector - Companies,Le3 1uf,Vendor
12/12/2024,Utilisation Of Provisions - Early Departure,"Desnz - Net Zero, Nuclear & International - Desnz - New Nuclear Strategy And Fusion Energy And Advanced Nuclear Technologies",Uk Atomic Energy Authority (Ukaea),642527,252000,Desnz - Ukaea Restructuring-utilisation Of Provisions - Early Departure,Ox14 3db,Wga Only
12/12/2024,Grant-in-aid To Arms Length Bodies,"Desnz - Net Zero, Nuclear & International - Desnz - New Nuclear Strategy And Fusion Energy And Advanced Nuclear Technologies",Uk Atomic Energy Authority (Ukaea),642527,27500000,Desnz - Ukaea Financing-grant-in-aid To Arms Length Bodies,Ox14 3db,Wga Only
12/12/2024,R & D Economic Consultancy And Research,Desnz - Energy Markets & Supply - Desnz - Energy Markets & Analysis,Ove Arup And Partners Ltd,640038,63452.48,"Desnz - Energy Sector Modelling, Research And Evaluation (Esnm R&D)-R & D Economic Consultancy And Research",Ne1 3pl,Vendor
12/12/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",City Science Corporation Ltd,643004,137523.33,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Ex1 1ts,Vendor
12/12/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Thermly Ltd,643007,55199.34,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,M2 6ba,Grant
12/12/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Phoenix Group Management Services Ltd,643037,36175.92,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Ec4m 7an,Grant
12/12/2024,Capital Grants To Private Sector - Companies,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Power And Decommissioning",Springfields Fuels Ltd,643085,241411.65,Desnz - Critical Infrastructure And Capability Package - Fuel Programme-capital Grants To Private Sector - Companies,Pr4 0xj,Vendor
12/12/2024,Capital Grants To Private Sector - Companies,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Power And Decommissioning",Springfields Fuels Ltd,643135,317382.87,Desnz - Critical Infrastructure And Capability Package - Fuel Programme-capital Grants To Private Sector - Companies,Pr4 0xj,Vendor
12/12/2024,Capital Grants To Private Sector - Companies,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Power And Decommissioning",Urenco Ltd,643431,552724.22,Desnz - Haleu Phase 1 Onr / Urenco Support-capital Grants To Private Sector - Companies,Sl2 4js,Vendor
12/12/2024,Capital Grants To Private Sector - Companies,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Power And Decommissioning",Aquila Nuclear Engineering Ltd T/A Cyclife Aquila Nuclear,643436,29639.59,Desnz - Medical Radioisotope Innovation Programme-capital Grants To Private Sector - Companies,So21 1qa,Grant
12/12/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Notting Hill Genesis,642550,284428.55,Desnz - Heat Networks Efficiency Scheme (Hnes)-Capital Grants To Private Sector - Companies,N1 9fl,Grant
12/12/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,21-39 (Odd) Addenbrooke's Road Freehold Ltd,642565,25552.8,Desnz - Heat Networks Efficiency Scheme (Hnes)-Capital Grants To Private Sector - Companies,B2 9as,Grant
12/12/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Newport City Homes Association Ltd,642567,180395.1,Desnz - Heat Networks Efficiency Scheme (Hnes)-Capital Grants To Private Sector - Companies,Np20 2dw,Grant
12/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Leeds City Council,642570,1469783.7,Desnz - Heat Networks Efficiency Scheme (Hnes)-Capital Grants To Local Government,Ls1 1ur,Grant
12/12/2024,Outsourced Programme Management,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Triple Point Investment Management Llp,643005,71744.4,Desnz - Hnip Delivery Programme Expenditure-outsourced Programme Management,Ec4n 7af,Vendor
12/12/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Ove Arup And Partners Ltd,643015,46037.72,Desnz - Heat Networks Policy Support And Delivery-research And Development Expenditure,W1t 4bq,Vendor
13/12/2024,It Hosting Services,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Protection Directorate",Amazon Web Services Emea Sarl,641814,71715.81,Desnz - Rrems Business As Usual-it Hosting Services,L-2338,Vendor
13/12/2024,Nca - Additions - Shares And Equities - Central Government,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Projects Delivery Directorate",Nnb Holding Company (Szc) Ltd,638479,55000000,Desnz - Sizewell C Financing-nca - Additions - Shares And Equities - Central Government,W1t 4ez,Vendor
13/12/2024,R & D Other It Consultancy,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Triad Group Plc,643533,39150,Desnz - Uk Ets-r & D Other It Consultancy,Mk7 8le,Vendor
13/12/2024,R & D Other It Consultancy,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Triad Group Plc,643535,38370,Desnz - Uk Ets-r & D Other It Consultancy,Gu7 1xe,Vendor
13/12/2024,R & D Other It Consultancy,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Triad Group Plc,643539,28400,Desnz - Uk Ets-r & D Other It Consultancy,Gu7 1xe,Vendor
13/12/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Notting Hill Genesis,642554,390984.46,Desnz - Heat Networks Efficiency Scheme (Hnes)-Capital Grants To Private Sector - Companies,N1 9fl,Grant
13/12/2024,Administration Of Grants And Awards,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Triple Point Investment Management Llp,643564,273178.38,Desnz - Green Heat Networks Fund (Ghnf)-Administration Of Grants And Awards,Ec4n 7af,Vendor
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Wandle Housing Association Ltd,643453,155622.88,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Se1 8nw,Grant
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,London Borough Of Waltham Forest,643454,190666.44,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,E17 4jf,Grant
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,London Borough Of Barking And Dagenham,643455,672080.82,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Ig11 7lu,Grant
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Wealden District Council,643456,576569.94,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Bn27 2ax,Vendor
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Waverley Borough Council,643457,33510.61,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Gu7 1hr,Vendor
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Tandridge District Council,643458,94372,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Rh8 0bt,Grant
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,London Borough Of Lambeth,643459,436697.18,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Sw2 1rw,Wga Only
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Babergh District Council,643460,318655.3,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Ip1 2bx,Grant
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,London Borough Of Haringey,643461,78404.33,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,N22 7tr,Grant
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Gentoo Group Ltd,643462,138509.78,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Sr3 3xr,Grant
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Mhs Homes Ltd,643463,61211.73,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Me4 4ll,Grant
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Norwich City Council,643465,327478.06,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Nr2 1nh,Grant
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,City Of Wolverhampton Council,643466,615240,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Wv1 1rl,Grant
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Slough Borough Council,643467,223042.57,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Sl1 2el,Vendor
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Stoke-on-trent City Council,643468,555963,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,St4 1hh,Wga Only
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Richmond Housing Partnership,643469,245719.01,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Tw11 8gt,Grant
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Shepherds Bush Housing Association,643470,106990,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,W4 1nn,Grant
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Runnymede Borough Council,643471,105593.38,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Kt15 2ah,Grant
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Great Yarmouth Borough Council,643472,316231,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Nr30 2qf,Grant
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Ashford Borough Council,643475,84036.22,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Tn23 1pl,Grant
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Cottsway Housing Association Ltd,643476,150000,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Ox28 4yg,Grant
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Coventry City Council,643477,1297703.86,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Cv1 5rr,Wga Only
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Crawley Borough Council,643478,318104.89,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Rh10 1uz,Vendor
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Cross Keys Homes Ltd,643479,72857.14,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Pe2 7bz,Grant
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Epping Forest District Council,643480,130727.21,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Cm16 4bz,Grant
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Exeter City Council,643481,255000,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Ex1 1jn,Grant
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Fairhive Homes Ltd,643482,262438.83,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Hp20 2nj,Grant
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Flagship Housing Group,643483,235316.38,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Nr1 1pd,Grant
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Greater Manchester Combined Authority,643484,1250430.64,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,M60 2la,Wga Only
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Greensquareaccord Ltd,643485,446575,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,B70 6qg,Grant
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Islington And Shoreditch Housing Association,643487,123838.31,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,N4 2dr,Grant
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Lincolnshire Housing Partnership Ltd,643488,176875.51,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Dn31 2lj,Grant
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Liverpool City Region Combined Authority,643489,4945483.67,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,L3 1bp,Vendor
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Longhurst Group Ltd,643490,315512.04,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Nn10 6bs,Grant
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Medway Council,643491,42200.49,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Me4 4tr,Wga Only
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Milton Keynes Council,643492,2428957.33,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Mk9 3ej,Grant
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Sovereign Network Homes Ltd,643493,700000,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Ha9 0hp,Vendor
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,North East Derbyshire District Council,643494,308672.69,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,S42 6ng,Grant
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,North Tyneside Council,643495,556113.97,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Ne27 0by,Grant
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Nottingham City Council,643496,2910716.58,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Ng2 3ng,Wga Only
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Nsah (Alliance Homes) Ltd,643497,212000,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Bs20 7aw,Grant
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Oxford City Council,643498,118947.1,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Ox1 1ds,Grant
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Peabody Trust,643499,1580941.92,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Se1 7jb,Grant
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Cheshire Peaks And Plains Housing Trust Ltd,643500,78650.43,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Sk11 6qj,Grant
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Raven Housing Trust Ltd,643501,140000,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Rh1 1ss,Grant
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Royal Borough Of Kensington & Chelsea,643502,333889,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,W8 7nx,Vendor
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Royal Borough Of Greenwich,643503,211881.99,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Se18 6hq,Grant
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,South Cambridgeshire District Council,643505,118067,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Cb23 6ea,Wga Only
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Southend On Sea City Council,643506,52281.95,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Ss2 6er,Wga Only
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Southern Housing Group Ltd,643507,78768.62,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Me9 8gu,Grant
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Southern Housing Group Ltd,643508,49650.48,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Me9 8gu,Grant
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Sovereign Housing Association Ltd,643509,638601.62,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Rg21 4fa,Grant
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,St Albans District Council,643510,1095944.46,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Al1 3je,Wga Only
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Stevenage Borough Council,643511,114374.07,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Sg1 1hn,Grant
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Stonewater Ltd,643512,818880.71,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Le6 8ep,Grant
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Swindon Borough Council,643513,102842.31,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Sn2 2ey,Wga Only
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Thanet District Council,643514,242536.25,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Ct9 1xz,Grant
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Folkestone And Hythe District Council,643515,328600,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Ct20 2qy,Grant
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Three Rivers District Council,643516,196858.67,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Wd3 1rl,Grant
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Together Housing Association,643517,472000,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Hx1 2eb,Grant
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Vivid Housing Ltd,643518,342992.91,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Po2 8hb,Grant
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,West Yorkshire Combined Authority,643520,660859,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Ls1 2de,Wga Only
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Westminster City Council,643521,560000,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Sw1e 6qp,Wga Only
16/12/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Westmorland And Furness Council,643822,195693.08,Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,La9 4dq,Grant
16/12/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Innovatium Group Ltd,644204,44748.72,Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,G46 8ng,Grant
16/12/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Luxus Ltd,644218,69138.44,Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,Ln11 0lq,Grant
16/12/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Procter & Gamble Technical Centres Ltd,644222,278487.95,Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Current Grants To Private Sector - Npish,Kt13 0xp,Grant
16/12/2024,Administration Of Grants And Awards,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Portfolio & Affordability,Office Of Gas And Electricity Markets (Ofgem),643060,66071.86,Desnz - Dwp Warm Home Discount Delivery-administration Of Grants And Awards,E14 4pu,Grant
