Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type
03/04/2024,Purchase Of Intangible Software,"Desnz - Net Zero, Nuclear & International - Desnz - Net Zero Strategy",Engine Partners Uk Llp (The Engine Group),585929,47120,Desnz - Clean Growth - Shared Outcomes Fund-purchase Of Intangible Software,W1w 7rt,Vendor
03/04/2024,Purchase Of Intangible Software,"Desnz - Net Zero, Nuclear & International - Desnz - Net Zero Strategy",Engine Partners Uk Llp (The Engine Group),585930,33364,Desnz - Clean Growth - Shared Outcomes Fund-purchase Of Intangible Software,W1w 7rt,Vendor
05/04/2024,Other Professional Services,"Desnz - Net Zero, Nuclear & International - Desnz - Net Zero Strategy",Green Finance Institute Ltd,586254,225000,Desnz - Clean Growth-other Professional Services,Ec2y 9dt,Grant
18/04/2024,Ppm Consultancy,Desnz - Energy Markets & Supply - Desnz - Energy Affordability,Moorhouse Consulting Ltd,580177,132880,Desnz - Energy Bill Discount Scheme Del-prog-ppm Consultancy,Ec2m 1qs,Vendor
02/04/2024,Economic Consultancy & Research,Desnz - Energy Markets & Supply - Desnz - Energy Affordability,Office Of Gas And Electricity Markets (Ofgem),580282,56233.43,Desnz - Energy Bills Relief Scheme-economic Consultancy & Research,Sw1p 3ge,Grant
02/04/2024,Audit Services,Desnz - Energy Markets & Supply - Desnz - Energy Affordability,Ernst And Young Llp,584889,324555.56,Desnz - Energy Bill Discount Scheme Del-prog-audit Services,Se1 2af,Vendor
02/04/2024,Procurement Consultancy,Desnz - Energy Markets & Supply - Desnz - Energy Affordability,Deloitte Llp,585411,67900,Desnz - Energy Bill Discount Scheme Del-prog-procurement Consultancy,Ec4a 3hq,Vendor
15/04/2024,Procurement Consultancy,Desnz - Energy Markets & Supply - Desnz - Energy Affordability,Deloitte Llp,588810,35622,Desnz - Energy Bill Discount Scheme Del-prog-procurement Consultancy,Ec4a 3bz,Vendor
24/04/2024,Subsidies To The Private Sector - Companies,Desnz - Energy Markets & Supply - Desnz - Energy Affordability,Sse Airtricity Energy Supply (Ni) Ltd,591080,126171.81,Desnz - Energy Bill Discount Scheme Ame-subsidies To The Private Sector - Companies,Bt2 7aq,Grant
25/04/2024,Outsourced Programme Management,Desnz - Energy Markets & Supply - Desnz - Energy Affordability,Hinduja Global Solutions Uk Ltd,591373,93032.94,Desnz - Energy Bill Discount Scheme Del-prog-outsourced Programme Management,Tw8 9ag,Vendor
16/04/2024,External Legal Advice And Service,Desnz - Corporate Services - Desnz - Legal Services,Personal Name Withheld,589084,25155,Desnz - Litigation And Government Legal Department-external Legal Advice And Service,Wc2r 3al,Vendor
24/04/2024,Payments To Government Legal Department,Desnz - Corporate Services - Desnz - Legal Services,Government Legal Department,591085,183549.24,Desnz - Devolved Admin-payments To Government Legal Department,Wc2b 4ts,Vendor
24/04/2024,Payments To Government Legal Department,Desnz - Corporate Services - Desnz - Legal Services,Government Legal Department,591091,94906.2,Desnz - Devolved Admin-payments To Government Legal Department,Wc2b 4ts,Vendor
16/04/2024,Other Professional Services,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Network Research Belgium (Nrb),583622,392158.08,Desnz - Energy Savings Opportunity Scheme-other Professional Services,4040,Vendor
11/04/2024,Other Professional Services,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Baringa Partners Llp,585499,103612.5,Desnz - Business Energy Efficiency Delivery-other Professional Services,Sw1e 6aj,Vendor
03/04/2024,Outsourced Programme Management,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Environment Agency,585899,87491,Desnz - Business Energy Efficiency Delivery-outsourced Programme Management,Fy1 9jn,Wga Only
03/04/2024,Current Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,West Midlands Combined Authority,585927,269842.67,Desnz - Business Energy Efficiency Delivery-current Grants To Local Government,B19 3sd,Grant
03/04/2024,Current Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,West Midlands Combined Authority,585941,209069.12,Desnz - Business Energy Efficiency Delivery-current Grants To Local Government,B19 3sd,Grant
22/04/2024,Additions  - Cost - Information Technology,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Uni Systems S.M.S.A,590092,178467.36,Desnz - Business Energy Efficiency Delivery-additions  - Cost - Information Technology,Gr 17671,Vendor
19/04/2024,Contractor Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Ricardo-aea Ltd,590113,137447.24,Desnz - Chp Quality Assurance Programme-contractor Expenditure,Ox11 0qr,Vendor
18/04/2024,Outsourced Technical Support,Ics - Integrated Corporate Services - Ics - Digital,Six Degrees Technology Group Ltd,573142,29257.27,Ics - Admin-outsourced Technical Support,E1w 1az,Vendor
09/04/2024,It Software Licences And Software Maintenance,Ics - Integrated Corporate Services - Ics - Digital,Phoenix Software Ltd,581031,134503.84,Ics - Admin-it Software Licences And Software Maintenance,Yo42 1ns,Vendor
09/04/2024,It Software Licences And Software Maintenance,Ics - Integrated Corporate Services - Ics - Digital,Phoenix Software Ltd,582832,143414.39,Ics - Admin-it Software Licences And Software Maintenance,Yo42 1ns,Vendor
09/04/2024,It Software Licences And Software Maintenance,Ics - Integrated Corporate Services - Ics - Digital,Phoenix Software Ltd,583386,72910.25,Ics - Admin-it Software Licences And Software Maintenance,Yo42 1ns,Vendor
09/04/2024,Outsourced Technical Support,Ics - Integrated Corporate Services - Ics - Digital,Cgi It Uk Ltd,584886,48447.96,Ics - Admin-outsourced Technical Support,Ec3m 3by,Vendor
24/04/2024,Purchase Of Intangible Software,Ics - Integrated Corporate Services - Ics - Digital,Amazon Web Services Emea Sarl,587589,73261.15,Ics - Admin-purchase Of Intangible Software,Ec2a 2fa,Vendor
18/04/2024,It Network Services,Ics - Integrated Corporate Services - Ics - Digital,Lumen Technologies Uk Ltd,589408,78089.61,Ics - Admin-it Network Services,Ec1v 7eb,Vendor
18/04/2024,Outsourced Technical Support,Ics - Integrated Corporate Services - Ics - Digital,Six Degrees Technology Group Ltd,589819,28483.08,Ics - Admin-outsourced Technical Support,E1w 1az,Vendor
24/04/2024,It Software Licences And Software Maintenance,Ics - Integrated Corporate Services - Ics - Digital,Voodoo Technology Ltd T/A Bright Cyber,590639,33075,Ics - Admin-it Software Licences And Software Maintenance,W1h 2ej,Vendor
29/04/2024,Outsourced Technical Support,Ics - Integrated Corporate Services - Ics - Digital,Cgi It Uk Ltd,591868,46193.76,Ics - Admin-outsourced Technical Support,Ec3m 3by,Vendor
12/04/2024,Marketing And Media,Desnz - Energy Markets & Supply - Desnz - Energy Affordability,Department For Work And Pensions (Dwp),585834,39253.2,Desnz - Energy Saving Campaign-marketing And Media,Np10 8fz,Wga Only
24/04/2024,External Legal Advice And Service,Desnz - Energy Markets & Supply - Desnz - Energy Markets & Analysis,Hogan Lovells International Llp,591369,34091.99,Desnz - Energy Security Projects-external Legal Advice And Service,Ec1a 2fg,Vendor
09/04/2024,Other Professional Services,Desnz - Energy Infrastructure - Desnz - Offshore Petroleum Regulator For Environment And Decommissioning,The Scottish Government,587352,192153.56,Desnz - Offshore Environmental Regulation-other Professional Services,Eh6 6qq,Wga Only
11/04/2024,Other Professional Services,Desnz - Energy Infrastructure - Desnz - Offshore Petroleum Regulator For Environment And Decommissioning,The Scottish Government,588049,209410.14,Desnz - Offshore Environmental Regulation-other Professional Services,Eh6 6qq,Wga Only
15/04/2024,Ict Outsourcing & Maintenance/Support,Desnz - Energy Infrastructure - Desnz - Offshore Petroleum Regulator For Environment And Decommissioning,Fivium Ltd,588950,38939.68,Desnz - Energy Portal Costs-ict Outsourcing & Maintenance/Support,Wc2n 6ah,Vendor
29/04/2024,Clearing Account - Cost - Leasehold Improvements,Desnz - Corporate Services - Ics Charge - Desnz - Ics - Operations,Government Property Agency,591545,54347.67,Desnz Corporate Services Capital (Desnz Ledger)-Clearing Account - Cost - Leasehold Improvements,B3 2bj,Vendor
29/04/2024,Clearing Account - Cost - Leasehold Improvements,Desnz - Corporate Services - Ics Charge - Desnz - Ics - Operations,Government Property Agency,591860,108695.34,Desnz Corporate Services Capital (Desnz Ledger)-Clearing Account - Cost - Leasehold Improvements,B3 2bj,Vendor
11/04/2024,Outsourced Technical Support,Ics - Integrated Corporate Services - Ics - Digital,Visionist Ltd,581639,208077.41,Ics - Admin-outsourced Technical Support,Bh24 3fg,Vendor
11/04/2024,Outsourced Technical Support,Ics - Integrated Corporate Services - Ics - Digital,Visionist Ltd,587254,276243,Ics - Admin-outsourced Technical Support,Bh24 3fg,Vendor
11/04/2024,Outsourced Technical Support,Ics - Integrated Corporate Services - Ics - Digital,Visionist Ltd,587255,331373,Ics - Admin-outsourced Technical Support,Bh24 3fg,Vendor
11/04/2024,Outsourced Technical Support,Ics - Integrated Corporate Services - Ics - Digital,Visionist Ltd,587256,109436,Ics - Admin-outsourced Technical Support,Bh24 3fg,Vendor
08/04/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Advanced Infrastructure Technology Ltd,581532,200000,Desnz - Net Zero Innovation - Built-r & D Outsourced Other,Cb1 1ah,Vendor
15/04/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Copenhagen Offshore Partners A/S,583602,402863.2,Desnz - Net Zero Innovation - Renewables-r & D Current Grants To Private Sector - Npish,Eh2 3es,Grant
05/04/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Yottar Ltd,584165,53773,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,Ex8 1dl,Vendor
09/04/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Yottar Ltd,585331,50186,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,Ex8 1dl,Vendor
02/04/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Icax Ltd,585510,50024.23,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Sw15 1bn,Grant
02/04/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Thormer Solutions Ltd,585524,118590.73,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Dl8 3au,Vendor
02/04/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Thormer Solutions Ltd,585525,118590.33,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Dl8 3au,Vendor
02/04/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Ove Arup And Partners Ltd,585833,32216,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,W1t 4bq,Vendor
02/04/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Ove Arup And Partners Ltd,585838,44462,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,W1t 4bq,Vendor
03/04/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Rj Barwick Ltd,585860,33005.6,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Tn23 1hu,Grant
03/04/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Energy Systems Catapult Services Ltd,585896,72251.87,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,B4 6bs,Vendor
11/04/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Rheenergise Ltd,586314,68799.87,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,Nw5 1lp,Grant
04/04/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Office For Nuclear Regulation,586603,77348.9,Desnz - Net Zero Innovation - Nuclear-r & D Outsourced Other,L20 7hs,Vendor
05/04/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",University Of Sheffield,586728,250492.17,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,S10 2uh,Grant
08/04/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Voltalis Uk Ltd,587011,200384.27,Desnz - Net Zero Innovation - Smart-r & D Current Grants To Private Sector - Npish,Ec3a 7ba,Grant
08/04/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Hildebrand Technology Ltd,587020,49905,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,W1s 2yz,Vendor
08/04/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Advanced Infrastructure Technology Ltd,587022,75000,Desnz - Net Zero Innovation - Built-r & D Outsourced Other,Cb1 7rt,Vendor
08/04/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Voltalis Uk Ltd,587023,95591.08,Desnz - Net Zero Innovation - Smart-r & D Current Grants To Private Sector - Npish,Ec3a 7ba,Grant
11/04/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Ukri-innovate Uk,587983,86147.41,Desnz - Net Zero Innovation - Built-r & D Outsourced Other,Sn2 1fl,Wga Only
11/04/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Arniston Ltd T/A Snugg Energy,588290,131800.03,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Eh3 7tp,Grant
12/04/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",City Science Corporation Ltd,588360,50977.54,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Ex1 1ts,Vendor
15/04/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Reflex Marine Ltd,588648,30166,Desnz - Net Zero Innovation - Renewables-r & D Current Grants To Private Sector - Npish,Tr4 9du,Grant
15/04/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Reflex Marine Ltd,588650,45373.74,Desnz - Net Zero Innovation - Renewables-r & D Current Grants To Private Sector - Npish,Tr4 9du,Grant
16/04/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Parity Projects Ltd,589091,67974.26,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Sw18 4uq,Vendor
17/04/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Environment Agency,589666,94480.1,Desnz - Net Zero Innovation - Nuclear-r & D Outsourced Other,Np10 8fz,Wga Only
18/04/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",National Nuclear Laboratory Ltd,589867,1510522.6,Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,Wa3 6ae,Vendor
19/04/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Trivane Ltd,590021,237330,Desnz - Net Zero Innovation - Renewables-r & D Current Grants To Private Sector - Npish,Tr7 2fp,Grant
23/04/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Sunsave Group Ltd,590648,79632.77,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,W8 5by,Grant
23/04/2024,Other Goods/Services,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Chameleon Technology (Uk) Ltd,591024,113114,Desnz - Net Zero Innovation - Smart-other Goods/Services,Hg3 1uf,Grant
23/04/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Samsung Electronics Uk Ltd,591027,40782.51,Desnz - Net Zero Innovation - Smart-r & D Current Grants To Private Sector - Npish,Kt160ps,Vendor
24/04/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Hoare Lea Llp,591360,42137.87,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Bs32 4ub,Vendor
29/04/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Sense Wind Ltd,592103,103095.53,Desnz - Net Zero Innovation - Renewables-r & D Current Grants To Private Sector - Npish,Ip32 7gy,Grant
29/04/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Sense Wind Ltd,592109,204889.92,Desnz - Net Zero Innovation - Renewables-r & D Current Grants To Private Sector - Npish,Ip32 7gy,Grant
02/04/2024,Consultancy Expenditure,Desnz - Energy Infrastructure - Desnz - Hydrogen And Industrial Carbon Capture,Ashurst Llp,585223,238656.2,Desnz - Hydrogen And Industrial Energy Business Models-consultancy Expenditure,E1 6pw,Vendor
04/04/2024,Consultancy Expenditure,Desnz - Energy Infrastructure - Desnz - Hydrogen And Industrial Carbon Capture,Ashurst Llp,586604,203710.9,Desnz - Hydrogen And Industrial Energy Business Models-consultancy Expenditure,E1 6pw,Vendor
22/04/2024,Grant-in-aid To Arms Length Bodies,Desnz - Energy Infrastructure - Desnz - Hydrogen And Industrial Carbon Capture,Low Carbon Contracts Company Ltd,590287,1815677,Desnz - Low Carbon Contracts Company Non Budget-grant-in-aid To Arms Length Bodies,Ec4y 8jx,Vendor
24/04/2024,Misc. Non Procurement Spend,Desnz - Energy Infrastructure - Desnz - Hydrogen And Industrial Carbon Capture,Iea Environmental Projects Ltd,591129,142086,Desnz - Hydrogen And Industrial Energy Business Models-misc Non Procurement Spend,Gl51 6sh,Vendor
02/04/2024,Technical Advice / Services & Support,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Power And Decommissioning",National Nuclear Laboratory Ltd,585225,148873.2,Desnz - Net Zero - Nnl Facilities-technical Advice / Services & Support,Wa3 6ae,Vendor
22/04/2024,Technical Advice / Services & Support,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Power And Decommissioning",National Nuclear Laboratory Ltd,590377,148873.2,Desnz - Net Zero - Nnl Facilities-technical Advice / Services & Support,Wa3 6ae,Vendor
23/04/2024,Capital Grants To Public Corporations (Pcs),"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Power And Decommissioning",National Nuclear Laboratory Ltd,590394,48000,Desnz - Medical Radioisotope Innovation Programme-capital Grants To Public Corporations (Pcs),Wa3 6ae,Vendor
24/04/2024,Capital Grants To Central Government,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Power And Decommissioning",National Nuclear Laboratory Ltd,591003,6589628.45,Desnz - Net Zero - Nnl Facilities-capital Grants To Central Government,Wa3 6ae,Vendor
24/04/2024,Other Professional Services,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Power And Decommissioning",Tuv Sud Ltd,591357,463020,Desnz - Medical Radioisotope Innovation Programme-other Professional Services,G75 0qf,Vendor
02/04/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Aecom Ltd,585262,232500,Desnz - Hndu Pipeline And Related Expenditure-research And Development Expenditure,Wc1v 6qs,Vendor
02/04/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Fair Heat Ltd,585265,90000,Desnz - Hndu Pipeline And Related Expenditure-research And Development Expenditure,Se1 3qb,Vendor
02/04/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Fair Heat Ltd,585268,70000,Desnz - Hndu Pipeline And Related Expenditure-research And Development Expenditure,Se1 3qb,Vendor
02/04/2024,Current Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,London Borough Of Hounslow,585343,232000,Desnz - Hndu Pipeline And Related Expenditure-current Grants To Local Government,Tw3 3eb,Vendor
02/04/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Aecom Ltd,585841,35000,Desnz - Heat Networks Zoning-research And Development Expenditure,Wc1v 6qs,Vendor
02/04/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Aecom Ltd,585843,65000,Desnz - Heat Networks Zoning-research And Development Expenditure,Wc1v 6qs,Vendor
02/04/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Aecom Ltd,585863,62000,Desnz - Heat Networks Zoning-research And Development Expenditure,Wc1v 6qs,Vendor
03/04/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Sweco Uk Ltd,585897,210000,Desnz - Hndu Pipeline And Related Expenditure-research And Development Expenditure,Ls7 4dn,Vendor
16/04/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Ove Arup And Partners Ltd,585908,25404.15,Desnz - Heat Networks Zoning-research And Development Expenditure,W1t 4bq,Vendor
16/04/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Ove Arup And Partners Ltd,585908,46803,Desnz - Heat Networks Zoning-research And Development Expenditure,W1t 4bq,Vendor
16/04/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Ove Arup And Partners Ltd,585908,55152.4,Desnz - Heat Networks Zoning-research And Development Expenditure,W1t 4bq,Vendor
11/04/2024,Outsourced Programme Management,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Citizens Advice Bureau,586324,28000,Desnz - Heat Networks Policy Support And Delivery-outsourced Programme Management,N1 9lz,Grant
04/04/2024,R & D It Services,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Tpximpact Ltd,586363,27013.36,Desnz - Heat Networks Zoning-r & D It Services,E1 1ew,Vendor
04/04/2024,R & D It Services,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Tpximpact Ltd,586364,96188.17,Desnz - Heat Networks Zoning-r & D It Services,E1 1ew,Vendor
04/04/2024,It Services,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Tpximpact Ltd,586364,50871.33,Desnz - Heat Networks Zoning-it Services,E1 1ew,Vendor
04/04/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Rsm Uk Consulting Llp,586388,102413,Desnz - Green Heat Networks Fund (Ghnf)-Research And Development Expenditure,Ec4a 4ab,Vendor
05/04/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Wsp Uk Ltd,586685,25000,Desnz - Heat Networks Zoning-research And Development Expenditure,M15 4rp,Vendor
05/04/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Wsp Uk Ltd,586685,225000,Desnz - Heat Networks Zoning-research And Development Expenditure,M15 4rp,Vendor
11/04/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Milton Keynes Energy Ltd,587935,201578.01,Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Private Sector - Companies,Ls1 5ab,Grant
11/04/2024,Legal Costs,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Burges Salmon Llp,587950,77636.4,Desnz - Heat Networks Zoning-legal Costs,Bs2 0zx,Vendor
11/04/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Leeds City Council,587995,100000,Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Local Government,Ls1 1ur,Grant
11/04/2024,Current Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Swansea Council (City And County Of Swansea),588023,218300,Desnz - Hndu Pipeline And Related Expenditure-current Grants To Local Government,Sa1 3sn,Vendor
11/04/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Northumberland Estates Ltd,588025,40000,Desnz - Hndu Pipeline And Related Expenditure-capital Grants To Private Sector - Companies,Ne1 3dx,Grant
12/04/2024,Current Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Surrey County Council,588399,36850,Desnz - Hndu Pipeline And Related Expenditure-current Grants To Local Government,Kt1 2dn,Vendor
15/04/2024,Current Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Surrey County Council,588649,36850,Desnz - Hndu Pipeline And Related Expenditure-current Grants To Local Government,Kt1 2dn,Vendor
15/04/2024,Current Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,South Tyneside Council,588955,134270,Desnz - Hndu Pipeline And Related Expenditure-current Grants To Local Government,Ne33 2rl,Wga Only
15/04/2024,Current Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,South Tyneside Council,588956,39725,Desnz - Hndu Pipeline And Related Expenditure-current Grants To Local Government,Ne33 2rl,Wga Only
15/04/2024,Current Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Bolsover District Council,588962,139000,Desnz - Hndu Pipeline And Related Expenditure-current Grants To Local Government,S43 4jy,Grant
16/04/2024,Outsourced Programme Management,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Baringa Partners Llp,589107,49200,Desnz - Biomethane Programme Expenditure-outsourced Programme Management,Sw1e 6aj,Vendor
16/04/2024,Administration Of Grants And Awards,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Triple Point Investment Management Llp,589133,325570.19,Desnz - Green Heat Networks Fund (Ghnf)-Administration Of Grants And Awards,Ec4n 7af,Vendor
16/04/2024,Outsourced Programme Management,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Triple Point Investment Management Llp,589134,56772.6,Desnz - Hnip Delivery Programme Expenditure-outsourced Programme Management,Ec4n 7af,Vendor
16/04/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Tattenhall Care Village Llp,589140,118649.4,Desnz - Heat Networks Efficiency Scheme (Hnes)-Capital Grants To Private Sector - Companies,Ec2r 5aa,Grant
